,t0,x,y,sigma,gamma,e,theta_e,theta_gamma,zs,zl,snx,sny,MB,mu,sysno,imno,mag,mb,x0,x1,c,twinkles_sysno,bulge_magnorm,r_eff,lens_sed,t_start
1321,32.908,0.0118,-0.4136,228.396503275,0.0650295635305,0.0716163946612,77.1591328585,321.986197635,0.563941942203,0.249029947687,-0.027815711420900002,0.370439774961,-19.6142209228,-1.1703,23517,1,22.4381470218,22.6088900343,1.64189578678e-05,0.0,0.0,1603,18.61558802922894,2.1882236003875732,galaxySED/Burst.80E09.1Z.spec.gz,60120.98944862865
1322,0.0,0.7923,0.3716,261.850913025,0.0607590716472,0.209551338875,190.246377387,273.864225993,0.726212319343,0.477309877869,0.287062069055,0.11857574513800001,-19.574402041099997,2.7324,23564,0,22.4649132433,23.5562739349,6.86107281146e-06,0.0,0.0,1604,18.2953030255941,3.0639634132385254,galaxySED/Exp.62E09.04Z.spec.gz,60222.71555638096
1323,63.33,-0.2565,-0.1147,261.850913025,0.0607590716472,0.209551338875,190.246377387,273.864225993,0.726212319343,0.477309877869,0.287062069055,0.11857574513800001,-19.574402041099997,-1.0349,23564,1,23.519027967600003,23.5562739349,6.86107281146e-06,0.0,0.0,1604,18.2953030255941,3.0639634132385254,galaxySED/Exp.62E09.04Z.spec.gz,60286.04555638096
1324,0.0,0.5891,-1.1302,210.57570634,0.0955288055821,0.360879703362,74.6936018491,156.253119651,0.788794514875,0.15403029838500001,0.14385434886499998,-0.229143435725,-19.0147412853,3.5383,23573,0,23.141147843800002,24.5131344749,2.84215534862e-06,0.0,0.0,1605,17.815074359657977,1.9729268550872803,galaxySED/Exp.80E09.04Z.spec.gz,60198.3305943042
1325,13.242,-0.5533,0.469,210.57570634,0.0955288055821,0.360879703362,74.6936018491,156.253119651,0.788794514875,0.15403029838500001,0.14385434886499998,-0.229143435725,-19.0147412853,-2.5049,23573,1,23.516158493000002,24.5131344749,2.84215534862e-06,0.0,0.0,1605,17.815074359657977,1.9729268550872803,galaxySED/Exp.80E09.04Z.spec.gz,60211.5725943042
1326,0.0,-0.2803,0.5242,161.957219663,0.0468238922222,0.192410200095,102.76000208100001,328.815802438,0.7278472575830001,0.31276436507,-0.07410588881539999,0.161803388717,-19.3154911126,2.438,23583,0,22.8583577092,23.825941962399998,5.35210736844e-06,0.0,0.0,1606,19.965815195490922,0.7486643195152283,galaxySED/Exp.40E09.1Z.spec.gz,60028.65699072977
1327,10.128,0.0968,-0.2089,161.957219663,0.0468238922222,0.192410200095,102.76000208100001,328.815802438,0.7278472575830001,0.31276436507,-0.07410588881539999,0.161803388717,-19.3154911126,-1.9245,23583,1,23.1151471738,23.825941962399998,5.35210736844e-06,0.0,0.0,1606,19.965815195490922,0.7486643195152283,galaxySED/Exp.40E09.1Z.spec.gz,60038.784990729764
1328,0.0,-0.4924,-0.0648,170.527553474,0.07539588349439999,0.059804672790699995,4.017024709009999,338.94030898299997,0.967215944781,0.43685194739200006,-0.06636011314569999,-0.04143582936469999,-19.4809462119,4.1145,23590,0,23.4037925879,24.9395852545,1.91896697352e-06,0.0,0.0,1607,20.187235169163426,1.1126856803894043,galaxySED/Burst.80E09.1Z.spec.gz,60508.39231205221
1329,6.8839999999999995,0.2018,0.2332,170.527553474,0.07539588349439999,0.059804672790699995,4.017024709009999,338.94030898299997,0.967215944781,0.43685194739200006,-0.06636011314569999,-0.04143582936469999,-19.4809462119,-2.6256,23590,1,23.8915138453,24.9395852545,1.91896697352e-06,0.0,0.0,1607,20.187235169163426,1.1126856803894043,galaxySED/Burst.80E09.1Z.spec.gz,60515.27631205221
1330,0.0,0.1143,-1.3853,211.74856543099997,0.0996750764095,0.469078662202,126.68887516,353.384337703,0.4719800392399999,0.130338050124,-0.153948628423,-0.609929984752,-19.5710062898,2.4277,23662,0,21.1841069566,22.147094502399998,2.51225547411e-05,0.0,0.0,1608,17.288832906427793,3.2306711673736572,galaxySED/Exp.80E09.02Z.spec.gz,60393.792767668514
1331,23.184,0.0921,0.17600000000000002,211.74856543099997,0.0996750764095,0.469078662202,126.68887516,353.384337703,0.4719800392399999,0.130338050124,-0.153948628423,-0.609929984752,-19.5710062898,-0.2213,23662,1,23.7846409676,22.147094502399998,2.51225547411e-05,0.0,0.0,1608,17.288832906427793,3.2306711673736572,galaxySED/Exp.80E09.02Z.spec.gz,60416.976767668515
1332,0.0,0.0322,-1.1466,229.66196503400002,0.050037867813,0.0731985124992,253.08930620599997,290.44493702799997,0.689293538915,0.29519139407699996,-0.0147978882393,-0.29791118596,-19.340190895899998,2.8501,23688,0,22.4067844333,23.543934678600003,6.939492819319999e-06,0.0,0.0,1609,18.887436911117803,2.929363965988159,galaxySED/Burst.80E09.1Z.spec.gz,59962.588060286806
1333,32.39,0.0482,0.5216,229.66196503400002,0.050037867813,0.0731985124992,253.08930620599997,290.44493702799997,0.689293538915,0.29519139407699996,-0.0147978882393,-0.29791118596,-19.340190895899998,-2.3533,23688,1,22.6147414416,23.543934678600003,6.939492819319999e-06,0.0,0.0,1609,18.887436911117803,2.929363965988159,galaxySED/Burst.80E09.1Z.spec.gz,59994.978060286805
1334,0.0,0.5455,0.1377,214.35076656299998,0.046424953332500005,0.117253933521,149.444379037,199.57193893299998,0.7295922343629999,0.434145027751,0.0611155553661,0.030492610618099998,-19.1750483565,4.92,23716,0,22.247946764899996,23.9778595218,4.65326507981e-06,0.0,0.0,1610,18.48144649372212,2.176685094833374,galaxySED/Exp.50E09.1Z.spec.gz,59835.72119478074
1335,9.5,-0.2779,-0.2988,214.35076656299998,0.046424953332500005,0.117253933521,149.444379037,199.57193893299998,0.7295922343629999,0.434145027751,0.0611155553661,0.030492610618099998,-19.1750483565,-5.2891,23716,1,22.169405076300002,23.9778595218,4.65326507981e-06,0.0,0.0,1610,18.48144649372212,2.176685094833374,galaxySED/Exp.50E09.1Z.spec.gz,59845.22119478074
1336,0.0,0.1073,-0.1938,138.899723083,0.11351095014599999,0.44598463695,169.962146537,125.624038613,0.658466346073,0.453861713617,-0.00501631508212,-0.0619068925721,-19.5737813137,2.5277,23719,0,22.102981201,23.109795022100002,1.0351030621e-05,0.0,0.0,1611,21.057946635506386,0.8261709809303284,galaxySED/Inst.50E09.02Z.spec.gz,60529.64891182932
1337,3.569,0.0134,0.0693,138.899723083,0.11351095014599999,0.44598463695,169.962146537,125.624038613,0.658466346073,0.453861713617,-0.00501631508212,-0.0619068925721,-19.5737813137,-0.5252,23719,1,23.8089832285,23.109795022100002,1.0351030621e-05,0.0,0.0,1611,21.057946635506386,0.8261709809303284,galaxySED/Inst.50E09.02Z.spec.gz,60533.21791182932
1338,0.0,0.3047,-2.0678,324.31819964,0.0503460673374,0.280024536608,220.63388360000002,103.21782206600001,0.601076415558,0.291800284571,0.213300410572,-0.570131954649,-19.8423810202,3.1783,23776,0,21.2908389059,22.5463261256,1.73928660358e-05,0.0,0.0,1612,17.430741829361082,2.908860445022583,galaxySED/Burst.80E09.1Z.spec.gz,60490.46767507526
1339,126.949,-0.3778,0.6851,324.31819964,0.0503460673374,0.280024536608,220.63388360000002,103.21782206600001,0.601076415558,0.291800284571,0.213300410572,-0.570131954649,-19.8423810202,-0.9713,23776,1,22.5779426538,22.5463261256,1.73928660358e-05,0.0,0.0,1612,17.430741829361082,2.908860445022583,galaxySED/Burst.80E09.1Z.spec.gz,60617.41667507526
1340,0.0,1.9667,-0.2126,324.31819964,0.0503460673374,0.280024536608,220.63388360000002,103.21782206600001,0.530199775886,0.291800284571,0.800511233202,-0.16020389354800002,-19.2930191341,2.8609,23787,0,21.621401831799997,22.7626585261,1.4250765435000001e-05,0.0,0.0,1613,18.605638620261924,1.3924540281295776,galaxySED/Burst.80E09.1Z.spec.gz,60488.77603140679
1341,158.96,-0.3743,0.1275,324.31819964,0.0503460673374,0.280024536608,220.63388360000002,103.21782206600001,0.530199775886,0.291800284571,0.800511233202,-0.16020389354800002,-19.2930191341,-0.4112,23787,1,23.7275257611,22.7626585261,1.4250765435000001e-05,0.0,0.0,1613,18.605638620261924,1.3924540281295776,galaxySED/Burst.80E09.1Z.spec.gz,60647.73603140679
1342,0.0,0.4309,0.1563,195.42803685,0.0641933855737,0.39088303294699994,207.83156135099998,19.032859608,0.8807591417820001,0.5689231542459999,0.0815404489036,0.0171543545339,-19.2912499215,2.1192,23835,0,23.8153013827,24.6307312459,2.55040472209e-06,0.0,0.0,1614,20.223217893963156,2.0093207359313965,galaxySED/Exp.80E09.04Z.spec.gz,60566.961307590194
1343,13.874,-0.2002,0.1415,195.42803685,0.0641933855737,0.39088303294699994,207.83156135099998,19.032859608,0.8807591417820001,0.5689231542459999,0.0815404489036,0.0171543545339,-19.2912499215,-1.9749,23835,1,23.8918684714,24.6307312459,2.55040472209e-06,0.0,0.0,1614,20.223217893963156,2.0093207359313965,galaxySED/Exp.80E09.04Z.spec.gz,60580.8353075902
1344,12.152000000000001,-0.1491,-0.2386,195.42803685,0.0641933855737,0.39088303294699994,207.83156135099998,19.032859608,0.8807591417820001,0.5689231542459999,0.0815404489036,0.0171543545339,-19.2912499215,48.9774,23835,2,20.4057419295,24.6307312459,2.55040472209e-06,0.0,0.0,1614,20.223217893963156,2.0093207359313965,galaxySED/Exp.80E09.04Z.spec.gz,60579.113307590196
1345,0.0,-0.8428,-0.0125,252.546539691,0.0923042073248,0.47058014177599994,167.879863121,222.08045161,0.876866098629,0.578513801327,-0.276832044441,0.0330764953006,-19.215433568199998,1.8619,23839,0,24.013719707399996,24.6886105872,2.41800596157e-06,0.0,0.0,1615,19.541255457608514,1.1736246347427368,galaxySED/Exp.62E09.04Z.spec.gz,59833.74065922358
1346,67.706,0.2703,-0.0539,252.546539691,0.0923042073248,0.47058014177599994,167.879863121,222.08045161,0.876866098629,0.578513801327,-0.276832044441,0.0330764953006,-19.215433568199998,-2.3462,23839,1,23.762698011100003,24.6886105872,2.41800596157e-06,0.0,0.0,1615,19.541255457608514,1.1736246347427368,galaxySED/Exp.62E09.04Z.spec.gz,59901.44665922358
1347,0.0,-1.4878,0.3026,296.456115059,0.050811381857500004,0.027506391130599998,62.623118554899996,179.908661644,0.7048280654369999,0.42008826985200004,-0.530671363583,0.14299032002,-19.8413082221,2.3569999999999998,23913,0,22.216691555500002,23.147590511799997,9.99690114176e-06,0.0,0.0,1616,19.102035612682915,1.8589986562728882,galaxySED/Inst.50E09.02Z.spec.gz,59941.21701015082
1348,136.058,0.3495,-0.1032,296.456115059,0.050811381857500004,0.027506391130599998,62.623118554899996,179.908661644,0.7048280654369999,0.42008826985200004,-0.530671363583,0.14299032002,-19.8413082221,-0.7126,23913,1,23.515475966799997,23.147590511799997,9.99690114176e-06,0.0,0.0,1616,19.102035612682915,1.8589986562728882,galaxySED/Inst.50E09.02Z.spec.gz,60077.27501015082
1349,0.0,0.5774,0.6616,230.809017346,0.0454658674614,0.451522814999,235.49961497900003,335.18310841,0.847856018783,0.47843043613200004,0.19413666373,0.221919777511,-19.4033522677,2.0418,23961,0,23.606825647399997,24.381858646100003,3.2074370661e-06,0.0,0.0,1617,19.17543069354499,1.0356121063232422,galaxySED/Burst.62E09.04Z.spec.gz,60077.5466059432
1350,48.922,-0.2284,-0.2101,230.809017346,0.0454658674614,0.451522814999,235.49961497900003,335.18310841,0.847856018783,0.47843043613200004,0.19413666373,0.221919777511,-19.4033522677,-2.2211,23961,1,23.515438365799998,24.381858646100003,3.2074370661e-06,0.0,0.0,1617,19.17543069354499,1.0356121063232422,galaxySED/Burst.62E09.04Z.spec.gz,60126.4686059432
1351,5.757000000000001,0.1954,-1.2784,241.54734798599998,0.0391864587214,0.22076956277899998,188.685230772,331.756965229,0.951386948293,0.072763141832,-0.0697345254087,0.133922526132,-19.2350085396,-2.8769,23995,0,23.939785899,25.0870978146,1.67518384571e-06,0.0,0.0,1618,16.291837691478655,2.181985378265381,galaxySED/Inst.12E10.04Z.spec.gz,60454.18742836912
1352,0.0,-1.5889,0.6741,241.54734798599998,0.0391864587214,0.22076956277899998,188.685230772,331.756965229,0.951386948293,0.072763141832,-0.0697345254087,0.133922526132,-19.2350085396,4.8334,23995,1,23.376465970199998,25.0870978146,1.67518384571e-06,0.0,0.0,1618,16.291837691478655,2.181985378265381,galaxySED/Inst.12E10.04Z.spec.gz,60448.43042836912
1353,2.226,0.7529,1.324,241.54734798599998,0.0391864587214,0.22076956277899998,188.685230772,331.756965229,0.951386948293,0.072763141832,-0.0697345254087,0.133922526132,-19.2350085396,-18.884,23995,2,21.8968628352,25.0870978146,1.67518384571e-06,0.0,0.0,1618,16.291837691478655,2.181985378265381,galaxySED/Inst.12E10.04Z.spec.gz,60450.656428369126
1354,2.198,1.1956,0.9606,241.54734798599998,0.0391864587214,0.22076956277899998,188.685230772,331.756965229,0.951386948293,0.072763141832,-0.0697345254087,0.133922526132,-19.2350085396,19.3294,23995,3,21.8715518811,25.0870978146,1.67518384571e-06,0.0,0.0,1618,16.291837691478655,2.181985378265381,galaxySED/Inst.12E10.04Z.spec.gz,60450.62842836912
1355,0.0,0.3521,0.6635,179.701817413,0.0264102369893,0.459004274449,228.04513780599999,118.57892661,0.8737737140690001,0.256146878532,0.026084434903,0.114010555324,-19.7487628799,2.603,24141,0,23.1027033916,24.1413888119,4.0026358183e-06,0.0,0.0,1622,18.644981446413965,0.8303216099739075,galaxySED/Inst.80E09.1Z.spec.gz,60393.05566331885
1356,8.039,0.2415,-0.4061,179.701817413,0.0264102369893,0.459004274449,228.04513780599999,118.57892661,0.8737737140690001,0.256146878532,0.026084434903,0.114010555324,-19.7487628799,-1.8223,24141,1,23.489839124,24.1413888119,4.0026358183e-06,0.0,0.0,1622,18.644981446413965,0.8303216099739075,galaxySED/Inst.80E09.1Z.spec.gz,60401.09466331885
1357,0.0,-1.0283,0.8724,228.705400121,0.0254564123302,0.12498596082999999,162.587943126,264.32208730400004,0.9849659996979999,0.128887616751,-0.0582096761218,0.058479108253600004,-19.047610899200002,9.8872,24152,0,22.993617463299998,25.4813007614,1.16514854618e-06,0.0,0.0,1623,17.306204483499172,2.060241937637329,galaxySED/Exp.40E09.25Z.spec.gz,60004.33098207062
1358,3.9619999999999997,0.4812,-1.093,228.705400121,0.0254564123302,0.12498596082999999,162.587943126,264.32208730400004,0.9849659996979999,0.128887616751,-0.0582096761218,0.058479108253600004,-19.047610899200002,-21.3678,24152,1,22.1569012362,25.4813007614,1.16514854618e-06,0.0,0.0,1623,17.306204483499172,2.060241937637329,galaxySED/Exp.40E09.25Z.spec.gz,60008.29298207062
1359,0.0,0.0766,0.5178,185.254030498,0.025216737601600002,0.23395752301199998,260.07272125599997,104.352951526,1.0440807469700002,0.49114853420800003,0.014401319312200001,0.0462650238426,-19.381079203,3.8186,24189,0,24.026829422600002,25.4815898431,1.16483836189e-06,0.0,0.0,1624,20.019055618849556,0.9801185727119446,galaxySED/Inst.32E09.04Z.spec.gz,60439.70372196318
1360,6.319,-0.3723,-0.1406,185.254030498,0.025216737601600002,0.23395752301199998,260.07272125599997,104.352951526,1.0440807469700002,0.49114853420800003,0.014401319312200001,0.0462650238426,-19.381079203,-4.6574,24189,1,23.811230996,25.4815898431,1.16483836189e-06,0.0,0.0,1624,20.019055618849556,0.9801185727119446,galaxySED/Inst.32E09.04Z.spec.gz,60446.022721963185
1361,5.272,0.0742,-0.4232,185.254030498,0.025216737601600002,0.23395752301199998,260.07272125599997,104.352951526,1.0440807469700002,0.49114853420800003,0.014401319312200001,0.0462650238426,-19.381079203,11.6736,24189,2,22.813577823200003,25.4815898431,1.16483836189e-06,0.0,0.0,1624,20.019055618849556,0.9801185727119446,galaxySED/Inst.32E09.04Z.spec.gz,60444.97572196318
1362,5.472,0.3287,-0.2642,185.254030498,0.025216737601600002,0.23395752301199998,260.07272125599997,104.352951526,1.0440807469700002,0.49114853420800003,0.014401319312200001,0.0462650238426,-19.381079203,-8.3513,24189,3,23.1772046308,25.4815898431,1.16483836189e-06,0.0,0.0,1624,20.019055618849556,0.9801185727119446,galaxySED/Inst.32E09.04Z.spec.gz,60445.17572196318
1363,0.0,0.4782,1.7156,268.7596171,0.027483104852700002,0.13858597717,153.022585302,7.211585775589999,0.570337922074,0.199579138269,0.143529024959,0.549583337709,-19.022351353399998,4.626,24193,0,21.567215503699998,23.2302295748,9.264239463880001e-06,0.0,0.0,1625,16.939242010036267,3.4912140369415283,galaxySED/Burst.80E09.1Z.spec.gz,59859.36827184784
1364,53.354,-0.1819,-0.6413,268.7596171,0.027483104852700002,0.13858597717,153.022585302,7.211585775589999,0.570337922074,0.199579138269,0.143529024959,0.549583337709,-19.022351353399998,-0.9148,24193,1,23.326914184899998,23.2302295748,9.264239463880001e-06,0.0,0.0,1625,16.939242010036267,3.4912140369415283,galaxySED/Burst.80E09.1Z.spec.gz,59912.72227184784
1365,0.0,-0.9353,-0.1657,203.887868492,0.0329779015676,0.321203086541,193.810166275,288.270397178,0.937740863836,0.31138856638,-0.212027039859,-0.035487170883400004,-19.3913181125,2.8778,24366,0,23.6984751131,24.8461266337,2.09146667342e-06,0.0,0.0,1626,19.077093048353184,0.9409767985343933,galaxySED/Exp.10E10.02Z.spec.gz,60221.3328324336
1366,18.779,0.5316,0.0432,203.887868492,0.0329779015676,0.321203086541,193.810166275,288.270397178,0.937740863836,0.31138856638,-0.212027039859,-0.035487170883400004,-19.3913181125,-6.051,24366,1,22.891558751399998,24.8461266337,2.09146667342e-06,0.0,0.0,1626,19.077093048353184,0.9409767985343933,galaxySED/Exp.10E10.02Z.spec.gz,60240.111832433606
1367,0.0,1.0104,-0.215,290.01811865400003,0.028479209434599997,0.0694618146775,307.619538964,340.103449275,0.6422764649930001,0.45979051159699996,0.398782666062,-0.0621983161606,-19.2554409524,2.2853,24401,0,22.437141006300003,23.3344990554,8.41592739274e-06,0.0,0.0,1627,18.237362538044902,1.8598268032073975,galaxySED/Inst.50E09.02Z.spec.gz,60527.66792117569
1368,102.10600000000001,-0.2009,0.0227,290.01811865400003,0.028479209434599997,0.0694618146775,307.619538964,340.103449275,0.6422764649930001,0.45979051159699996,0.398782666062,-0.0621983161606,-19.2554409524,-0.5275,24401,1,24.028942895500002,23.3344990554,8.41592739274e-06,0.0,0.0,1627,18.237362538044902,1.8598268032073975,galaxySED/Inst.50E09.02Z.spec.gz,60629.77392117569
1369,7.2989999999999995,-0.4959,-0.4469,208.708437028,0.08442684156639998,0.331715366666,342.43552862,77.6493154059,0.823060461691,0.283781181167,0.0812318819131,0.0213284990802,-19.483200728099998,-5.5622,24468,0,22.3449436314,24.2080601332,3.76424211098e-06,0.0,0.0,1628,19.02963348546579,2.0447123050689697,galaxySED/Burst.12E10.04Z.spec.gz,60509.96076139699
1370,0.0,0.8063,-0.0179,208.708437028,0.08442684156639998,0.331715366666,342.43552862,77.6493154059,0.823060461691,0.283781181167,0.0812318819131,0.0213284990802,-19.483200728099998,6.7086,24468,1,22.1414803886,24.2080601332,3.76424211098e-06,0.0,0.0,1628,19.02963348546579,2.0447123050689697,galaxySED/Burst.12E10.04Z.spec.gz,60502.661761396994
1371,0.0,-0.1767,0.18100000000000002,207.79637001,0.040018248353199996,0.304911999109,124.24699590799999,24.446926219,1.01874467265,0.801293828244,-0.0318646798724,0.030848995326000002,-19.2974515411,3.4439,24474,0,24.0847887262,25.4274150573,1.22443456021e-06,0.0,0.0,1629,20.395280120519928,1.0392653942108154,galaxySED/Exp.80E09.04Z.spec.gz,60554.91399223732
1372,9.088,0.1499,-0.0756,207.79637001,0.040018248353199996,0.304911999109,124.24699590799999,24.446926219,1.01874467265,0.801293828244,-0.0318646798724,0.030848995326000002,-19.2974515411,-9.4296,24474,1,22.991181881,25.4274150573,1.22443456021e-06,0.0,0.0,1629,20.395280120519928,1.0392653942108154,galaxySED/Exp.80E09.04Z.spec.gz,60564.001992237325
1373,0.0,0.1216,-0.22399999999999998,128.913220191,0.09650189346719999,0.364468492849,296.574990564,306.93933156400004,0.774936027139,0.41693513350100003,0.00708266193825,-0.024447214670199998,-19.374765089100002,2.2893,24481,0,23.1723805173,24.0716372879,4.26821892384e-06,0.0,0.0,1630,20.169306748355588,0.7638338804244995,galaxySED/Inst.12E10.0005Z.spec.gz,60325.65844619093
1374,1.6669999999999998,-0.162,-0.0406,128.913220191,0.09650189346719999,0.364468492849,296.574990564,306.93933156400004,0.774936027139,0.41693513350100003,0.00708266193825,-0.024447214670199998,-19.374765089100002,-1.9177,24481,1,23.3646856173,24.0716372879,4.26821892384e-06,0.0,0.0,1630,20.169306748355588,0.7638338804244995,galaxySED/Inst.12E10.0005Z.spec.gz,60327.32544619093
1375,1.276,-0.1208,0.161,128.913220191,0.09650189346719999,0.364468492849,296.574990564,306.93933156400004,0.774936027139,0.41693513350100003,0.00708266193825,-0.024447214670199998,-19.374765089100002,3.4954,24481,2,22.712895083200003,24.0716372879,4.26821892384e-06,0.0,0.0,1630,20.169306748355588,0.7638338804244995,galaxySED/Inst.12E10.0005Z.spec.gz,60326.93444619093
1376,1.881,0.1105,0.1076,128.913220191,0.09650189346719999,0.364468492849,296.574990564,306.93933156400004,0.774936027139,0.41693513350100003,0.00708266193825,-0.024447214670199998,-19.374765089100002,-1.5719,24481,3,23.580575003099998,24.0716372879,4.26821892384e-06,0.0,0.0,1630,20.169306748355588,0.7638338804244995,galaxySED/Inst.12E10.0005Z.spec.gz,60327.53944619093
1377,0.0,-0.1362,-0.3935,242.62373976400002,0.043834541162900004,0.36701590594300004,252.87000370200002,158.367484484,0.7488191804709999,0.602694478691,-0.0505427433854,-0.13345497489299998,-19.4431142625,2.2312,24553,0,22.9645245396,23.8358707927,5.30338657694e-06,0.0,0.0,1631,20.73991956972649,0.9878091812133789,galaxySED/Exp.62E09.1Z.spec.gz,59875.023139469035
1378,31.415,0.0581,0.1304,242.62373976400002,0.043834541162900004,0.36701590594300004,252.87000370200002,158.367484484,0.7488191804709999,0.602694478691,-0.0505427433854,-0.13345497489299998,-19.4431142625,-1.6327,24553,1,23.3036048109,23.8358707927,5.30338657694e-06,0.0,0.0,1631,20.73991956972649,0.9878091812133789,galaxySED/Exp.62E09.1Z.spec.gz,59906.438139469035
1379,7.877000000000001,-0.6531,0.6726,235.837150955,0.0807331161956,0.438131437521,320.628175398,166.616968289,0.655467030046,0.26145673987,0.104596773805,0.0365898007931,-19.226514541900002,3.32,24580,0,22.1361608414,23.4390060506,7.64362165096e-06,0.0,0.0,1632,18.646410353154938,1.784267783164978,galaxySED/Burst.80E09.04Z.spec.gz,59868.0689847143
1380,18.555,-0.4336,-0.4994,235.837150955,0.0807331161956,0.438131437521,320.628175398,166.616968289,0.655467030046,0.26145673987,0.104596773805,0.0365898007931,-19.226514541900002,-1.1255,24580,1,23.3106423023,23.4390060506,7.64362165096e-06,0.0,0.0,1632,18.646410353154938,1.784267783164978,galaxySED/Burst.80E09.04Z.spec.gz,59878.7469847143
1381,0.0,1.0435,-0.3817,235.837150955,0.0807331161956,0.438131437521,320.628175398,166.616968289,0.655467030046,0.26145673987,0.104596773805,0.0365898007931,-19.226514541900002,2.4003,24580,2,22.4883422378,23.4390060506,7.64362165096e-06,0.0,0.0,1632,18.646410353154938,1.784267783164978,galaxySED/Burst.80E09.04Z.spec.gz,59860.1919847143
1382,11.488,0.3204,0.7505,235.837150955,0.0807331161956,0.438131437521,320.628175398,166.616968289,0.655467030046,0.26145673987,0.104596773805,0.0365898007931,-19.226514541900002,-2.1807,24580,3,22.5925162417,23.4390060506,7.64362165096e-06,0.0,0.0,1632,18.646410353154938,1.784267783164978,galaxySED/Burst.80E09.04Z.spec.gz,59871.6799847143
1383,0.0,1.2583,-0.542,235.837150955,0.0807331161956,0.438131437521,320.628175398,166.616968289,0.470157108565,0.26145673987,0.529133863741,-0.206586764221,-19.4652820521,1.5382,24584,0,21.774528771999996,22.2420607896,2.30185141468e-05,0.0,0.0,1633,17.454814628668178,0.980718195438385,galaxySED/Inst.80E09.04Z.spec.gz,59893.19798332717
1384,63.306000000000004,-0.1308,0.0281,235.837150955,0.0807331161956,0.438131437521,320.628175398,166.616968289,0.470157108565,0.26145673987,0.529133863741,-0.206586764221,-19.4652820521,-0.3725,24584,1,23.3142450969,22.2420607896,2.30185141468e-05,0.0,0.0,1633,17.454814628668178,0.980718195438385,galaxySED/Inst.80E09.04Z.spec.gz,59956.503983327166
1385,0.0,-0.1753,-0.6152,152.692601065,0.0356328727811,0.0232736346551,292.853036578,202.878660297,0.9790363838539999,0.182781143808,-0.0172627512572,-0.12736509419000003,-19.3370114802,5.3594,24585,0,23.3332542924,25.156044722199997,1.57211283473e-06,0.0,0.0,1634,18.574960431217907,1.2487694025039673,galaxySED/Exp.10E10.02Z.spec.gz,60067.52194893407
1386,3.713,0.0283,0.3808,152.692601065,0.0356328727811,0.0232736346551,292.853036578,202.878660297,0.9790363838539999,0.182781143808,-0.0172627512572,-0.12736509419000003,-19.3370114802,-2.6769,24585,1,24.0869643529,25.156044722199997,1.57211283473e-06,0.0,0.0,1634,18.574960431217907,1.2487694025039673,galaxySED/Exp.10E10.02Z.spec.gz,60071.23494893407
1387,0.0,-0.0337,-0.2219,186.45789032599998,0.101624197067,0.353067301156,64.62666654430001,141.364242252,0.974499186979,0.760076422407,-0.015418162339299999,-0.052056864211999995,-19.188489791,3.1426,24636,0,24.0336565985,25.276879363899997,1.40653277518e-06,0.0,0.0,1635,20.761523896200075,0.7017000317573547,galaxySED/Exp.50E09.02Z.spec.gz,60473.94613693963
1388,8.322000000000001,0.0408,0.1127,186.45789032599998,0.101624197067,0.353067301156,64.62666654430001,141.364242252,0.974499186979,0.760076422407,-0.015418162339299999,-0.052056864211999995,-19.188489791,-3.6311,24636,1,23.876783840199998,25.276879363899997,1.40653277518e-06,0.0,0.0,1635,20.761523896200075,0.7017000317573547,galaxySED/Exp.50E09.02Z.spec.gz,60482.26813693963
1389,0.0,0.7846,-0.0743,216.268674537,0.0522085627484,0.471070188846,150.735104393,207.11197949700002,0.738236080342,0.37937672501999997,0.16368459305,0.0252394837345,-19.4070979117,2.2964,24651,0,22.899951840700002,23.8025706862,5.4685643596e-06,0.0,0.0,1636,19.22381807980649,0.9951339960098267,galaxySED/Inst.80E09.04Z.spec.gz,59933.962299345345
1390,22.320999999999998,-0.2949,-0.2733,216.268674537,0.0522085627484,0.471070188846,150.735104393,207.11197949700002,0.738236080342,0.37937672501999997,0.16368459305,0.0252394837345,-19.4070979117,-1.3972,24651,1,23.4394242438,23.8025706862,5.4685643596e-06,0.0,0.0,1636,19.22381807980649,0.9951339960098267,galaxySED/Inst.80E09.04Z.spec.gz,59956.28329934535
1391,8.283,-0.0846,-0.2659,206.408632484,0.0221012739809,0.165729240476,328.711680942,359.81244727,0.937639284807,0.6180956818419999,0.00933328451473,0.0506763253014,-19.1497863077,-2.7537,24663,0,23.9872412086,25.08703277,1.67528420607e-06,0.0,0.0,1637,20.079611548175876,1.4499608278274536,galaxySED/Burst.25E09.25Z.spec.gz,60547.28592768728
1392,0.0,-0.1266,0.3634,206.408632484,0.0221012739809,0.165729240476,328.711680942,359.81244727,0.937639284807,0.6180956818419999,0.00933328451473,0.0506763253014,-19.1497863077,9.1433,24663,1,22.684275346,25.08703277,1.67528420607e-06,0.0,0.0,1637,20.079611548175876,1.4499608278274536,galaxySED/Burst.25E09.25Z.spec.gz,60539.002927687274
1393,0.0,-0.522,1.7644,232.878363957,0.0165265871951,0.34401344719000004,306.559245912,214.18044540900001,0.782062236655,0.10280028933700001,-0.0541560564613,0.497795205849,-19.4370669861,2.5571,24682,0,23.032858489000002,24.0522277696,4.3452072384e-06,0.0,0.0,1638,16.640094787054608,3.221811056137085,galaxySED/Exp.80E09.02Z.spec.gz,59877.66592965893
