obsHistID,sessionID,propID,fieldID,fieldRA,fieldDec,filter,expDate,expMJD,night,visitTime,visitExpTime,finRank,FWHMeff,FWHMgeom,transparency,airmass,vSkyBright,filtSkyBrightness,rotSkyPos,rotTelPos,lst,altitude,azimuth,dist2Moon,solarElong,moonRA,moonDec,moonAlt,moonAZ,moonPhase,sunAlt,sunAz,phaseAngle,rScatter,mieScatter,moonIllum,moonBright,darkBright,rawSeeing,wind,humidity,slewDist,slewTime,fiveSigmaDepth,ditheredRA,ditheredDec,obsID
1219755,1042,152,1427,0.925184,-0.4789,g,155179868,61376.06329,1796,34.0,30.0,9.738095,0.975083,0.853518,0.0,1.116531,21.491758,21.901758,1.747853,-0.055505,0.400557,1.109852,1.595995,2.010032,128.490539,2.971204,0.042432,-0.844405,2.192394,40.704896,-0.385291,3.932892,100.71373,284258.977176,1865.699668,0.001786,0.0,86.249326,0.658095,0.0,0.0,0.0,2.0,24.55616,0.91873105929,-0.488819,1219755
1219775,1042,152,1427,0.925184,-0.4789,i,155180706,61376.072989,1796,34.0,30.0,9.738095,0.872795,0.769437,0.0,1.089501,21.512676,20.152676,1.747853,-0.054202,0.461665,1.162637,1.566391,2.01188,128.486266,2.973895,0.041422,-0.801824,2.133644,40.603325,-0.421833,3.886011,100.83221,284585.423687,1854.360336,0.001778,0.0,84.603503,0.658095,0.0,0.0,0.0,2.0,23.680095,0.91873105929,-0.488819,1219775
1219745,1042,152,1427,0.925184,-0.4789,r,155179390,61376.057758,1796,34.0,30.0,9.738095,0.931007,0.817288,0.0,1.133991,21.478593,21.198593,1.747853,-0.057674,0.365701,1.079757,1.611625,2.008966,128.492974,2.969657,0.043008,-0.86791,2.228359,40.762863,-0.363678,3.958593,100.646134,284071.226026,1872.268573,0.001791,0.0,87.301493,0.658095,0.0,0.0,0.0,2.0,24.252314,0.91873105929,-0.488819,1219745
1219821,1042,152,1427,0.925184,-0.4789,y,155182598,61376.094888,1796,34.0,30.0,9.738095,0.808206,0.716345,0.0,1.043304,21.550023,17.3,1.747853,-0.07054,0.599632,1.281673,1.481433,2.01595,128.476602,2.979858,0.039144,-0.700491,2.017877,40.374249,-0.497204,3.771098,101.099594,285307.805438,1829.631943,0.00176,0.0,81.742749,0.658095,0.0,0.0,0.0,2.0,21.730193,0.91873105929,-0.488819,1219821
1219801,1042,152,1427,0.925184,-0.4789,z,155181760,61376.085188,1796,34.0,30.0,9.738095,0.834795,0.738201,0.0,1.061396,21.535149,19.385149,1.747853,-0.058906,0.538524,1.229008,1.523284,2.014166,128.480885,2.977237,0.040152,-0.746152,2.066571,40.475669,-0.465128,3.823591,100.981185,284990.551473,1840.431024,0.001768,0.0,82.870325,0.658095,0.0,0.0,0.0,2.0,23.182338,0.91873105929,-0.488819,1219801
1221143,1042,152,1427,0.925184,-0.4789,u,155438713,61379.059183,1799,34.0,30.0,9.738095,0.702594,0.629532,0.0,1.104612,21.5009,22.1609,1.558156,-0.244222,0.42629,1.132078,1.583915,2.266412,127.11779,3.571702,-0.252814,-0.790109,3.146847,14.035367,-0.360685,3.950572,135.996112,336917.793067,800.946523,0.000318,0.0,85.52613,0.364853,0.0,0.0,0.0,2.0,23.683498,0.93163694071,-0.488819,1221143
1221870,1042,152,1427,0.925184,-0.4789,u,155525172,61380.059868,1800,34.0,30.0,9.738095,0.834807,0.738211,0.0,1.095249,21.508171,22.168171,2.013381,0.211354,0.447807,1.150665,1.573396,2.284332,126.637277,3.779925,-0.332073,-0.691517,3.376158,7.934038,-0.360631,3.947189,147.279692,340969.277314,754.979438,0.000151,0.0,84.955252,0.493922,0.0,0.0,0.0,2.0,23.502914,0.935938901183,-0.488819,1221870
1222593,1042,152,1427,0.925184,-0.4789,u,155611620,61381.060417,1801,34.0,30.0,9.738095,0.990692,0.866349,0.0,1.086757,21.514837,22.174837,1.603312,-0.198835,0.46847,1.168516,1.562879,2.26394,126.14634,3.996176,-0.396099,-0.575182,3.568499,3.539289,-0.360109,3.944549,158.312656,336360.767187,807.504432,6.5e-05,0.0,84.435261,0.632693,0.0,0.0,0.0,2.0,23.32305,0.940240861656,-0.488819,1222593
1223281,1042,152,1427,0.925184,-0.4789,u,155698074,61382.061053,1802,34.0,30.0,9.738095,1.050091,0.915175,0.125,1.078532,21.521357,22.181357,1.897304,0.094509,0.489676,1.186834,1.551598,2.209031,125.645182,4.220551,-0.441823,-0.448757,3.733093,0.939536,-0.35999,3.941637,168.87521,324146.831652,967.822991,2.5e-05,0.0,83.929745,0.686178,0.0,0.0,0.0,2.0,23.265669,0.944542822129,-0.488819,1223281
1223978,1042,152,1427,0.925184,-0.4789,u,155784527,61383.061665,1803,34.0,30.0,9.738095,0.720343,0.644122,0.125,1.070842,21.527511,22.187511,2.032607,0.228567,0.510734,1.205019,1.539832,2.126393,125.134165,4.450882,-0.466769,-0.316905,3.880179,0.168135,-0.359849,3.938954,175.299935,306564.77518,1271.061262,1.3e-05,0.0,83.455333,0.395977,0.0,0.0,0.0,2.0,23.68036,0.948843655845,-0.488819,1223978
1224683,1042,152,1427,0.925184,-0.4789,u,155870967,61384.062129,1804,34.0,30.0,9.738095,0.996659,0.871254,0.25,1.063922,21.532098,22.192098,1.702538,-0.103337,0.530862,1.222396,1.527974,2.023355,124.613661,4.683174,-0.46958,-0.182347,4.017692,1.203602,-0.359207,3.937067,167.402939,286634.115401,1785.490567,2.9e-05,0.076538,83.027008,0.648415,0.0,0.0,0.0,2.0,23.332511,0.953145616318,-0.488819,1224683
1225365,1042,152,1427,0.925184,-0.4789,u,155957407,61385.062582,1805,34.0,30.0,9.738095,0.860328,0.75919,0.5,1.057434,21.524656,22.100726,1.890835,0.082409,0.550919,1.239702,1.515467,1.906209,124.083907,4.912792,-0.450329,-0.04785,4.151026,3.975603,-0.358598,3.935349,156.997521,267652.557175,2627.581664,7.2e-05,1.050959,82.624174,0.532865,0.0,0.0,0.0,2.0,23.470916,0.895071403446,-0.485513,1225365
1228726,1042,152,1427,0.925184,-0.4789,g,156396937,61390.149739,1810,34.0,30.0,5.875,0.741872,0.661819,0.5,1.026102,21.157357,21.273228,4.434267,0.0,1.186053,1.344763,4.868358,1.240998,121.257427,5.962884,-0.089849,0.100773,4.666933,39.822683,-0.597502,3.456759,101.744416,266858.650348,23572.263389,0.001716,36.69717,80.661922,0.472959,0.0,0.0,0.0,120.0,24.595552,0.916580079054,-0.485513,1228726
1228736,1042,152,1427,0.925184,-0.4789,i,156397415,61390.155271,1810,34.0,30.0,5.875,0.690612,0.619683,0.5,1.03365,21.162324,20.135886,4.451715,0.0,1.220909,1.314939,4.833854,1.240345,121.25421,5.963926,-0.089262,0.07131,4.650546,39.876131,-0.606271,3.419532,101.681866,266950.464409,23623.123087,0.00172,35.686286,81.137195,0.472959,0.0,0.0,0.0,120.0,23.93204,0.916580079054,-0.485513,1228736
1228706,1042,152,1427,0.925184,-0.4789,r,156396099,61390.140039,1810,34.0,30.0,5.5,0.705819,0.632183,0.5,1.016721,21.141324,21.093921,4.392109,0.0,1.124945,1.38919,4.93603,1.24211,121.263062,5.961095,-0.09088,0.152505,4.695714,39.729028,-0.582359,3.511493,101.854053,266702.821742,23485.997951,0.001708,39.036031,80.068937,0.472959,0.0,0.0,1.007472,0.0,24.521112,0.916580079054,-0.485513,1228706
1228782,1042,152,1427,0.925184,-0.4789,y,156399307,61390.177169,1810,34.0,30.0,5.875,0.679882,0.610863,0.5,1.074562,21.210221,17.3,4.479837,0.0,1.358876,1.196084,4.737496,1.237619,121.241465,5.968209,-0.086939,-0.044815,4.585288,40.087878,-0.630113,3.26728,101.4342,267335.019095,23836.408552,0.001737,28.096757,83.685047,0.472959,0.0,0.0,0.0,120.0,21.912288,0.916580079054,-0.485513,1228782
1228756,1042,152,1427,0.925184,-0.4789,z,156398253,61390.16497,1810,34.0,30.0,5.875,0.681662,0.612326,0.5,1.049516,21.160288,19.314465,4.47012,0.0,1.282017,1.262398,4.785384,1.239165,121.248568,5.965792,-0.088232,0.019766,4.621769,39.96988,-0.619015,3.352943,101.572187,267116.609285,23715.219213,0.001727,34.911748,82.130974,0.472959,0.0,0.0,0.0,120.0,23.36938,0.916580079054,-0.485513,1228756
1230491,1042,152,1427,0.925184,-0.4789,g,156649452,61393.072362,1813,34.0,30.0,9.738095,0.587915,0.535266,0.0,1.013101,20.053071,20.012012,2.04014,0.118866,0.750162,1.409805,1.305009,0.935345,119.543682,0.27479,0.212003,0.700915,5.657765,69.379653,-0.380035,3.896917,67.195185,323537.072662,64597.657015,0.005402,244.675061,79.839447,0.297427,0.0,0.0,0.0,2.0,24.255729,0.929485960473,-0.485513,1230491
1230511,1042,152,1427,0.925184,-0.4789,i,156650290,61393.082061,1813,34.0,30.0,9.738095,0.55933,0.511769,0.0,1.006219,20.063628,19.220488,2.04014,-0.013416,0.81127,1.45956,1.14312,0.935151,119.537871,0.276116,0.212903,0.668613,5.59487,69.47661,-0.415201,3.849776,67.074606,323579.509762,64638.979175,0.00542,241.972205,79.402107,0.297427,0.0,0.0,0.0,2.0,23.726875,0.929485960473,-0.485513,1230511
1230481,1042,152,1427,0.925184,-0.4789,r,156648974,61393.06683,1813,34.0,30.0,9.738095,0.574034,0.523856,0.0,1.018378,20.04634,20.117871,2.04014,0.159342,0.715305,1.38053,1.362425,0.935446,119.546995,0.274046,0.211485,0.718164,5.695397,69.324325,-0.359176,3.922786,67.263945,323515.085362,64576.255824,0.005391,246.358701,80.173897,0.297427,0.0,0.0,0.0,2.0,24.289022,0.929485960473,-0.485513,1230481
1230538,1042,152,1427,0.925184,-0.4789,y,156652751,61393.110551,1813,34.0,30.0,5.875,0.545726,0.500587,0.0,1.002443,20.087682,17.3,3.92175,0.0,0.990768,1.500976,5.475598,0.934437,119.520769,0.280182,0.215486,0.560918,5.431336,69.761114,-0.502712,3.705199,66.720163,323735.785886,64791.334822,0.005475,235.171128,79.161531,0.297427,0.0,0.0,0.0,120.0,22.163917,0.929485960473,-0.485513,1230538
1230535,1042,152,1427,0.925184,-0.4789,z,156651272,61393.093427,1813,34.0,30.0,9.738095,0.550774,0.504736,0.0,1.001893,20.074209,18.45093,2.04014,-0.462071,0.882878,1.509317,0.659867,0.934893,119.531054,0.277705,0.213944,0.627747,5.525988,69.590163,-0.453938,3.791525,66.93325,323635.954464,64693.97421,0.005442,239.131146,79.126487,0.297427,0.0,0.0,0.0,2.0,23.185044,0.929485960473,-0.485513,1230535
1407345,1042,152,1427,0.925184,-0.4789,u,178956947,61651.260971,2071,34.0,30.0,9.738095,1.307957,1.127141,0.0,1.33592,21.343585,22.003585,0.825351,-1.0186,0.093601,0.845873,1.717555,2.192983,110.363249,3.350729,-0.168436,-0.865689,3.317855,9.35368,-1.021922,2.290896,144.382842,320646.185879,1020.43061,0.000185,0.0,98.861027,0.768385,0.0,0.0,0.0,2.0,22.849711,0.897222383682,-0.475594,1407345
1408223,1042,152,1427,0.925184,-0.4789,u,179043208,61652.259358,2072,34.0,30.0,9.738095,0.95836,0.839772,0.5,1.328859,21.347829,22.007829,2.408516,0.565899,0.100643,0.851892,1.71501,2.257615,110.999374,3.576262,-0.266171,-0.71406,3.573444,16.922011,-1.022655,2.311468,131.41894,334938.145876,824.526393,0.000417,0.0,98.475365,0.510546,0.0,0.0,0.0,2.0,23.192111,0.901524344155,-0.475594,1408223
1409206,1042,152,1427,0.925184,-0.4789,u,179131936,61653.286304,2073,34.0,30.0,9.738095,1.468637,1.25922,0.375,1.179089,21.445784,22.105784,2.062269,0.24905,0.287618,1.012416,1.644308,2.278354,111.65057,3.814992,-0.349204,-0.61842,3.590455,26.098893,-0.899182,2.107256,118.556304,339615.141507,770.012636,0.000822,0.0,89.979856,0.961091,0.0,0.0,0.0,2.0,22.830846,0.905825177871,-0.475594,1409206
1411041,1042,152,1427,0.925184,-0.4789,g,179304186,61655.279935,2075,34.0,30.0,9.738095,0.995546,0.870339,0.125,1.182745,21.443197,21.853197,1.892316,0.078405,0.281896,1.007487,1.646603,2.190604,112.903523,4.286391,-0.448285,-0.29205,3.938129,45.759621,-0.917462,2.163378,94.86496,320130.43634,1028.468044,0.002228,0.0,90.194526,0.645934,0.0,0.0,0.0,2.0,24.49908,0.914429098817,-0.475594,1411041
1411061,1042,152,1427,0.925184,-0.4789,i,179305024,61655.289634,2075,34.0,30.0,9.738095,0.888357,0.782229,0.125,1.146215,21.469533,20.109533,1.892316,0.084923,0.343004,1.06017,1.62142,2.189982,112.909685,4.289342,-0.448271,-0.327259,3.897367,45.856718,-0.872793,2.097848,94.753302,319995.726339,1030.579942,0.002237,0.0,88.033064,0.645934,0.0,0.0,0.0,2.0,23.635087,0.914429098817,-0.475594,1411061
1411031,1042,152,1427,0.925184,-0.4789,r,179303708,61655.274403,2075,34.0,30.0,9.738095,0.953413,0.835705,0.125,1.206144,21.426887,21.146887,1.892316,0.073855,0.24704,0.977479,1.660352,2.190947,112.900006,4.284725,-0.448298,-0.271317,3.960573,45.704232,-0.942058,2.204006,94.928664,320204.628437,1027.307141,0.002222,0.0,91.559658,0.645934,0.0,0.0,0.0,2.0,24.193906,0.914429098817,-0.475594,1411031
1411107,1042,152,1427,0.925184,-0.4789,y,179306916,61655.311532,2075,34.0,30.0,9.738095,0.816017,0.722766,0.125,1.081849,21.51872,17.3,1.892316,0.089857,0.480971,1.179315,1.556293,2.188474,112.923582,4.296142,-0.448284,-0.40083,3.798341,46.075898,-0.766335,1.971587,94.501318,319669.262549,1035.719836,0.002257,0.0,84.133861,0.645934,0.0,0.0,0.0,2.0,21.712812,0.914429098817,-0.475594,1411107
1411087,1042,152,1427,0.925184,-0.4789,z,179306078,61655.301833,2075,34.0,30.0,9.738095,0.845795,0.747243,0.125,1.107514,21.498662,19.348662,1.892316,0.089748,0.419863,1.126526,1.58698,2.18916,112.917429,4.293108,-0.44827,-0.369319,3.843431,45.978826,-0.814303,2.024258,94.612907,319817.727709,1033.378541,0.002248,0.0,85.702583,0.645934,0.0,0.0,0.0,2.0,23.147452,0.914429098817,-0.475594,1411087
1414166,1042,152,1427,0.925184,-0.4789,g,180852657,61673.202049,2093,34.0,30.0,9.738095,1.076876,0.937192,0.5,1.328668,21.347944,21.757944,2.350339,0.507758,0.100835,0.852056,1.714941,1.404745,123.317423,2.062693,0.397321,-0.521912,1.388393,29.686045,-1.025597,3.006101,113.971307,249090.721149,13735.690707,0.00102,0.0,98.464927,0.653611,0.0,0.0,0.0,2.0,24.342324,0.925184,-0.472287,1414166
1414186,1042,152,1427,0.925184,-0.4789,i,180853495,61673.211748,2093,34.0,30.0,9.738095,0.953385,0.835682,0.5,1.272202,21.383042,20.023042,2.350339,0.518718,0.161943,0.904379,1.692591,1.406717,123.322635,2.065561,0.396992,-0.472417,1.364667,29.583016,-1.015422,2.891135,114.100578,248944.334939,13646.678442,0.001014,0.0,95.332781,0.653611,0.0,0.0,0.0,2.0,23.505238,0.925184,-0.472287,1414186
1414156,1042,152,1427,0.925184,-0.4789,r,180852179,61673.196517,2093,34.0,30.0,9.738095,1.035424,0.903119,0.5,1.364815,21.326537,21.046537,2.350339,0.50102,0.065978,0.822284,1.727493,1.403606,123.31445,2.061034,0.397511,-0.550223,1.401934,29.744852,-1.028694,3.073053,113.897579,249176.099414,13787.403941,0.001024,0.0,100.425588,0.653611,0.0,0.0,0.0,2.0,24.038331,0.925184,-0.472287,1414156
1414232,1042,152,1427,0.925184,-0.4789,y,180855387,61673.233646,2093,34.0,30.0,9.738095,0.862497,0.760973,0.5,1.171404,21.451257,17.3,2.350339,0.538555,0.299909,1.023008,1.639338,1.411036,123.334396,2.071839,0.396261,-0.361442,1.310646,29.350722,-0.97205,2.651207,114.392521,248629.431606,13453.623365,0.001001,0.0,89.527442,0.653611,0.0,0.0,0.0,2.0,21.636546,0.925184,-0.472287,1414232
1414212,1042,152,1427,0.925184,-0.4789,z,180854549,61673.223947,2093,34.0,30.0,9.738095,0.899832,0.791662,0.5,1.211967,21.422893,19.272893,2.350339,0.530725,0.238801,0.970391,1.663548,1.409146,123.329188,2.069092,0.396584,-0.410449,1.3347,29.453554,-0.994522,2.753465,114.263201,248766.22668,13537.760282,0.001007,0.0,91.89705,0.653611,0.0,0.0,0.0,2.0,23.036596,0.925184,-0.472287,1414212
1415537,1042,152,1427,0.925184,-0.4789,u,181200442,61677.227339,2097,34.0,30.0,9.738095,0.972738,0.851591,0.0,1.154119,21.463741,22.123741,2.408525,0.599818,0.328983,1.048075,1.627341,2.032809,125.373044,3.025334,-0.005232,-0.889911,2.388133,1.048938,-0.959696,2.724128,168.243182,288350.05394,1730.675434,2.7e-05,0.0,88.50389,0.588197,0.0,0.0,0.0,2.0,23.295517,0.942391841893,-0.472287,1415537
1416308,1042,152,1427,0.925184,-0.4789,u,181283219,61678.185413,2098,34.0,30.0,9.738095,1.132804,0.983165,0.0,1.347784,21.336524,21.996524,1.78618,-0.059994,0.082034,0.835991,1.721725,2.145129,125.841896,3.236918,-0.112985,-0.92982,3.163679,0.16624,-0.995268,3.191269,175.326511,310446.239312,1194.894652,1.3e-05,0.0,99.506037,0.636774,0.0,0.0,0.0,2.0,22.997861,0.946693802366,-0.472287,1416308
1417225,1042,152,1427,0.925184,-0.4789,u,181370840,61679.199537,2099,34.0,30.0,9.738095,1.442538,1.237766,0.0,1.250346,21.397202,22.057202,1.890385,0.063111,0.188227,0.92693,1.682799,2.23403,126.329876,3.468237,-0.21888,-0.812253,3.338666,1.956951,-0.985857,3.027257,163.916913,329666.757125,891.225078,4e-05,0.0,94.097509,0.904307,0.0,0.0,0.0,2.0,22.801275,0.950994636081,-0.472287,1417225
1418064,1042,152,1427,0.925184,-0.4789,u,181455812,61680.183012,2100,34.0,30.0,9.738095,0.828809,0.733281,0.0,1.328193,21.348231,22.008231,1.29811,-0.544381,0.101314,0.852465,1.714767,2.275763,126.79374,3.694558,-0.308177,-0.628414,3.681555,6.091978,-0.981122,3.212216,151.421249,339029.035558,776.620666,0.000112,0.0,98.438888,0.403894,0.0,0.0,0.0,2.0,23.350244,0.955296596554,-0.472287,1418064
1418917,1042,152,1427,0.925184,-0.4789,u,181541824,61681.178528,2101,34.0,30.0,9.738095,1.192872,1.032541,0.0,1.339308,21.34156,22.00156,1.400333,-0.444256,0.090265,0.843022,1.71876,2.272379,127.254033,3.930784,-0.380311,-0.441289,3.863372,12.257333,-0.972245,3.258862,139.012557,338264.123959,785.33853,0.000263,0.0,99.045595,0.684051,0.0,0.0,0.0,2.0,22.947439,0.897222383682,-0.468981,1418917
1419754,1042,152,1427,0.925184,-0.4789,u,181628050,61682.176513,2102,34.0,30.0,9.738095,1.014154,0.885635,0.125,1.334739,21.344293,22.004293,2.629041,0.785312,0.094771,0.846873,1.717133,2.226299,127.705717,4.172852,-0.430664,-0.257776,4.000214,19.950759,-0.964324,3.277346,126.940462,327951.595588,914.243147,0.000535,0.0,98.796589,0.552091,0.0,0.0,0.0,2.0,23.126727,0.901524344155,-0.468981,1419754
1421608,1042,152,1427,0.925184,-0.4789,g,181806871,61684.246196,2104,34.0,30.0,9.738095,1.029465,0.89822,0.0,1.052159,21.542702,21.952702,2.185107,0.373816,0.568206,1.254608,1.504043,2.036849,128.610608,4.678651,-0.455961,-0.21916,4.002088,38.719041,-0.863589,2.565708,103.03929,289090.879013,1707.767811,0.001629,0.0,82.295811,0.740176,0.0,0.0,0.0,2.0,24.53224,0.910127138344,-0.468981,1421608
1421628,1042,152,1427,0.925184,-0.4789,i,181807709,61684.255895,2104,34.0,30.0,9.738095,0.920766,0.80887,0.0,1.035782,21.556305,20.196305,2.185107,0.3572,0.629314,1.307184,1.457328,2.035724,128.614826,4.681502,-0.455548,-0.256989,3.964907,38.811654,-0.833114,2.486262,102.930379,288884.147459,1714.115772,0.001637,0.0,81.271175,0.740176,0.0,0.0,0.0,2.0,23.647695,0.910127138344,-0.468981,1421628
1421598,1042,152,1427,0.925184,-0.4789,r,181806393,61684.240663,2104,34.0,30.0,9.738095,0.976605,0.854769,0.0,1.063095,21.508394,21.228394,2.185107,0.378956,0.53335,1.224543,1.526462,2.037474,128.6082,4.677044,-0.456201,-0.197029,4.022564,38.666223,-0.879373,2.613603,103.101425,289205.990448,1704.247936,0.001625,1.962068,82.975746,0.740176,0.0,0.0,0.0,2.0,24.222939,0.910127138344,-0.468981,1421598
1421674,1042,152,1427,0.925184,-0.4789,y,181809601,61684.277793,2104,34.0,30.0,9.738095,0.859168,0.758236,0.0,1.010872,21.577529,17.3,2.185107,0.23685,0.767281,1.424006,1.269722,2.033052,128.624337,4.688084,-0.454659,-0.337351,3.874509,39.020823,-0.753174,2.327287,102.684573,288394.57569,1729.286151,0.001653,0.0,79.69793,0.740176,0.0,0.0,0.0,2.0,21.669641,0.910127138344,-0.468981,1421674
1421654,1042,152,1427,0.925184,-0.4789,z,181808763,61684.268094,2104,34.0,30.0,9.738095,0.884518,0.779074,0.0,1.019927,21.569738,19.419738,2.185107,0.312515,0.706173,1.372802,1.375077,2.034258,128.620127,4.685145,-0.455045,-0.302676,3.915694,38.928167,-0.790294,2.394345,102.793429,288615.28544,1722.422927,0.001646,0.0,80.27189,0.740176,0.0,0.0,0.0,2.0,23.138936,0.910127138344,-0.468981,1421654
1424040,1042,152,1427,0.925184,-0.4789,g,182061116,61687.188843,2107,34.0,30.0,9.738095,0.881147,0.776303,0.0,1.198255,20.367572,20.337241,2.504172,0.687262,0.258468,0.987314,1.655886,1.666455,129.815302,5.336753,-0.337568,0.476263,4.58141,66.453915,-0.935308,3.130775,70.787159,244921.878432,5794.000218,0.004871,151.801927,91.101073,0.536253,0.0,0.0,0.0,2.0,23.934318,0.923033019763,-0.468981,1424040
1424060,1042,152,1427,0.925184,-0.4789,i,182061954,61687.198542,2107,34.0,30.0,9.738095,0.794298,0.704913,0.0,1.159577,20.41469,19.553932,2.504172,0.69452,0.319576,1.039962,1.631262,1.665538,129.819204,5.338484,-0.336666,0.425115,4.55596,66.540262,-0.931995,3.029037,70.682343,244882.08971,5811.564637,0.004886,143.758963,88.828007,0.536253,0.0,0.0,0.0,2.0,23.491723,0.923033019763,-0.468981,1424060
1424030,1042,152,1427,0.925184,-0.4789,r,182060638,61687.18331,2107,34.0,30.0,9.738095,0.849493,0.750283,0.0,1.22301,20.340613,20.404359,2.504172,0.68236,0.223612,0.957329,1.669394,1.666962,129.813076,5.335787,-0.338081,0.50553,4.596022,66.404636,-0.934795,3.188987,70.846948,244944.026546,5784.317628,0.004863,156.475556,92.534313,0.536253,0.0,0.0,0.0,2.0,23.973372,0.923033019763,-0.468981,1424030
1424106,1042,152,1427,0.925184,-0.4789,y,182063846,61687.22044,2107,34.0,30.0,9.738095,0.733136,0.654638,0.0,1.091188,20.523809,17.3,2.504172,0.702147,0.457543,1.159076,1.568495,1.663325,129.828006,5.342567,-0.334611,0.310547,4.498642,66.735001,-0.905426,2.807555,70.445702,244787.733903,5854.124307,0.00492,125.640826,84.706842,0.536253,0.0,0.0,0.0,2.0,21.827418,0.923033019763,-0.468981,1424106
1424086,1042,152,1427,0.925184,-0.4789,z,182063008,61687.210741,2107,34.0,30.0,9.738095,0.75825,0.675281,0.0,1.118516,20.474653,18.827843,2.504172,0.700606,0.396435,1.106292,1.597885,1.66433,129.824109,5.340728,-0.335523,0.361121,4.524066,66.648784,-0.920353,2.903631,70.550513,244830.298358,5834.763728,0.004905,133.720555,86.369348,0.536253,0.0,0.0,0.0,2.0,23.0139,0.923033019763,-0.468981,1424086
1426579,1042,152,1427,0.925184,-0.4789,g,182321281,61690.200023,2110,34.0,30.0,9.738095,1.034359,0.902243,0.625,1.12638,19.550491,19.344013,1.676631,-0.127864,0.380516,1.092546,1.605075,1.268418,130.943405,5.932713,-0.088322,0.754737,5.132852,89.368744,-0.910966,3.011597,38.059137,263147.35988,21534.032807,0.01161,428.701902,86.843892,0.706547,0.0,0.0,0.0,2.0,23.292287,0.935938901183,-0.468981,1426579
1426599,1042,152,1427,0.925184,-0.4789,i,182322119,61690.209722,2110,34.0,30.0,9.738095,0.921776,0.8097,0.625,1.097885,19.581796,18.947901,1.676631,-0.12545,0.441624,1.145324,1.576461,1.26776,130.946944,5.933956,-0.087351,0.706457,5.085817,89.426126,-0.901551,2.914737,37.952348,263233.052012,21580.765923,0.011641,415.777363,85.116199,0.706547,0.0,0.0,0.0,2.0,23.042603,0.935938901183,-0.468981,1426599
1426569,1042,152,1427,0.925184,-0.4789,r,182320803,61690.19449,2110,34.0,30.0,9.738095,0.985949,0.86245,0.625,1.144749,19.531913,19.729941,1.676631,-0.130527,0.345659,1.062461,1.620288,1.26878,130.941385,5.932019,-0.088874,0.781846,5.16147,89.335955,-0.914058,3.067743,38.120045,263100.191616,21508.314412,0.011592,436.497837,87.945539,0.706547,0.0,0.0,0.0,2.0,23.498123,0.935938901183,-0.468981,1426569
1426645,1042,152,1427,0.925184,-0.4789,y,182324011,61690.23162,2110,34.0,30.0,9.738095,0.850385,0.751016,0.625,1.048843,19.648303,17.3,1.676631,-0.136928,0.57959,1.264418,1.49615,1.266164,130.954926,5.936894,-0.085152,0.594704,4.991515,89.555198,-0.862772,2.708521,37.711201,263441.86726,21694.699018,0.01171,389.042787,82.088981,0.706547,0.0,0.0,0.0,2.0,21.673962,0.935938901183,-0.468981,1426645
1426625,1042,152,1427,0.925184,-0.4789,z,182323173,61690.221921,2110,34.0,30.0,9.738095,0.879809,0.775203,0.625,1.068129,19.619361,18.259825,1.676631,-0.128036,0.518483,1.21171,1.535343,1.266891,130.951392,5.935569,-0.086127,0.644603,5.031499,89.498112,-0.882797,2.797298,37.818017,263346.62953,21642.726182,0.011679,400.571899,83.287561,0.706547,0.0,0.0,0.0,2.0,22.578014,0.935938901183,-0.468981,1426625
1432876,1042,152,1427,0.925184,-0.4789,g,183006121,61698.126404,2118,34.0,30.0,9.738095,0.984496,0.861256,0.375,1.37762,20.506726,20.437477,2.308718,0.457069,0.05431,0.812331,1.731671,1.079273,133.339453,1.447846,0.476532,-0.095829,1.07313,77.068143,-0.777911,3.671829,57.223537,293862.282245,40184.237846,0.007108,112.571481,101.111889,0.558583,0.0,0.0,0.0,2.0,23.8242,0.912278118581,-0.465674,1432876
1432896,1042,152,1427,0.925184,-0.4789,i,183006959,61698.136103,2118,34.0,30.0,9.738095,0.877738,0.773501,0.375,1.314429,20.34871,19.550576,2.308718,0.468855,0.115418,0.864528,1.709652,1.080672,133.34191,1.450263,0.476901,-0.051815,1.045084,76.977722,-0.802711,3.594196,57.346688,293595.716983,39999.175342,0.007084,149.476736,97.683092,0.558583,0.0,0.0,0.0,2.0,23.366173,0.912278118581,-0.465674,1432896
1432866,1042,152,1427,0.925184,-0.4789,r,183005643,61698.120871,2118,34.0,30.0,9.738095,0.952654,0.835082,0.375,1.418138,20.61709,20.33709,2.308718,0.4499,0.019453,0.782639,1.744099,1.078462,133.33805,1.446442,0.476319,-0.121219,1.088683,77.119659,-0.762206,3.714174,57.153298,294016.872028,40291.794725,0.007121,89.77444,103.25559,0.558583,0.0,0.0,0.0,2.0,23.791669,0.912278118581,-0.465674,1432866
1432942,1042,152,1427,0.925184,-0.4789,y,183008851,61698.158001,2118,34.0,30.0,9.738095,0.79506,0.705539,0.375,1.201738,20.225485,17.3,2.308718,0.491125,0.253384,0.982938,1.657877,1.083727,133.347456,1.455517,0.477704,0.044915,0.977712,76.773071,-0.844309,3.404377,57.624791,293015.617342,39598.190106,0.007032,185.561208,91.303719,0.558583,0.0,0.0,0.0,2.0,21.71948,0.912278118581,-0.465674,1432942
