t0,x,y,sigma,gamma,e,theta_e,theta_gamma,zs,zl,snx,sny,MB,mu,sysno,imno,mag,x0,x1,c,twinkles_sysno,bulge_magnorm,r_eff,lens_sed,t_start
28.221,-0.0752,-0.0422,198.320634042,0.0832196331658,0.32426366134,254.365270037,96.840857332,0.46340325344,0.208152342466,0.390982848276,0.31127396745,-19.611400763,-0.1673,20433,1,23.9977984415,1.66475929138e-05,0.0,0.0,1525,17.4629898071,2.27590180703,Burst.32E09.02Z.spec,59881.2514668
0.0,1.066,1.7002,255.304704629,0.0438633989019,0.174264307854,183.646659655,54.0831003086,0.480271929604,0.14004273471,0.271152161733,0.602348006695,-19.3201030087,2.6724,20501,0,21.3800734794,1.16787694291e-05,0.0,0.0,1526,16.2929992676,2.67114722728,Inst.25E09.02Z.spec,60518.9873459
42.978,-0.1877,-0.5836,255.304704629,0.0438633989019,0.174264307854,183.646659655,54.0831003086,0.480271929604,0.14004273471,0.271152161733,0.602348006695,-19.3201030087,-0.8673,20501,1,22.6019037711,1.16787694291e-05,0.0,0.0,1526,16.2929992676,2.67114722728,Inst.25E09.02Z.spec,60561.9653459
0.0,-0.2475,0.3429,150.179871549,0.0352729895675,0.343296513361,62.3861406469,96.6723618349,0.485691745924,0.252396811921,-0.119657193292,0.0852803376774,-19.0781796999,3.8777,20526,0,21.2502001167,9.09615133229e-06,0.0,0.0,1527,20.70195961,1.02463615034,Inst.50E09.04Z.spec,60266.0885637
5.295,0.102,-0.0624,150.179871549,0.0352729895675,0.343296513361,62.3861406469,96.6723618349,0.485691745924,0.252396811921,-0.119657193292,0.0852803376774,-19.0781796999,-0.4955,20526,1,23.4840264863,9.09615133229e-06,0.0,0.0,1527,20.70195961,1.02463615034,Inst.50E09.04Z.spec,60271.3835637
0.0,0.108,0.3555,254.622015415,0.0748891076639,0.140976887954,117.247551877,33.2810335093,0.545660972889,0.469339956078,0.0251558918997,0.137482577073,-19.3873302807,2.5357,20540,0,21.7375461594,9.1165953732e-06,0.0,0.0,1528,19.4674797058,2.09072023801,Burst.50E09.04Z.spec,60386.4501847
27.16,-0.0189,-0.0871,254.622015415,0.0748891076639,0.140976887954,117.247551877,33.2810335093,0.545660972889,0.469339956078,0.0251558918997,0.137482577073,-19.3873302807,-0.6627,20540,1,23.1944984095,9.1165953732e-06,0.0,0.0,1528,19.4674797058,2.09072023801,Burst.50E09.04Z.spec,60413.6101847
0.0,-0.0892,-0.1236,136.550726442,0.0327558043025,0.0704030269544,38.0579584891,237.575158956,0.988301270129,0.728090810826,-0.0190384479365,-0.027812833903,-19.3584104085,3.27,20573,0,23.9041243128,2.04049268533e-06,0.0,0.0,1529,20.8316497803,0.712011222362,Exp.62E09.04Z.spec,60425.7018143
2.824,0.0428,0.0708,136.550726442,0.0327558043025,0.0704030269544,38.0579584891,237.575158956,0.988301270129,0.728090810826,-0.0190384479365,-0.027812833903,-19.3584104085,-3.5418,20573,1,23.8174336105,2.04049268533e-06,0.0,0.0,1529,20.8316497803,0.712011222362,Exp.62E09.04Z.spec,60428.5258143
0.0,0.52,0.2018,180.857821403,0.141020717095,0.252534277716,223.135816172,251.64414238,0.408719004335,0.235399337138,0.210821113333,-0.0262207940917,-19.2759604187,2.741,20592,0,21.030889001,1.65126752264e-05,0.0,0.0,1530,19.6457500458,0.995370069807,Inst.25E09.02Z.spec,60543.2541516
10.348,-0.13,0.0381,180.857821403,0.141020717095,0.252534277716,223.135816172,251.64414238,0.408719004335,0.235399337138,0.210821113333,-0.0262207940917,-19.2759604187,-0.4262,20592,1,23.0516279764,1.65126752264e-05,0.0,0.0,1530,19.6457500458,0.995370069807,Inst.25E09.02Z.spec,60553.6021516
0.0,-2.1013,-0.1434,245.061117093,0.0294199158841,0.421348222751,4.74487070836,354.782710743,0.732079594777,0.196234735807,-0.769148477265,-0.0665644805055,-19.2217148358,1.7264,20621,0,23.3546861184,3.79999966957e-06,0.0,0.0,1531,17.082490921,2.31632937345,Burst.32E09.02Z.spec,60162.9629162
68.012,0.5148,0.0536,245.061117093,0.0294199158841,0.421348222751,4.74487070836,354.782710743,0.732079594777,0.196234735807,-0.769148477265,-0.0665644805055,-19.2217148358,-1.4066,20621,1,23.5771131541,3.79999966957e-06,0.0,0.0,1531,17.082490921,2.31632937345,Burst.32E09.02Z.spec,60230.9749162
0.0,-0.2838,-1.0567,193.428517827,0.0618500870616,0.444597915611,252.627437834,256.657300665,0.710423509054,0.300233498236,-0.104958652684,-0.404359779259,-19.6936398596,1.5823,20682,0,22.8344093959,6.32190297258e-06,0.0,0.0,1532,21.6620292664,0.652406163013,Burst.40E09.02Z.spec,60016.6531427
35.471,0.043,0.1988,193.428517827,0.0618500870616,0.444597915611,252.627437834,256.657300665,0.710423509054,0.300233498236,-0.104958652684,-0.404359779259,-19.6936398596,-1.0345,20682,1,23.2958052286,6.32190297258e-06,0.0,0.0,1532,21.6620292664,0.652406163013,Burst.40E09.02Z.spec,60052.1241427
0.0,-0.2508,0.2049,147.391539366,0.0776401640744,0.450812242005,296.390921711,152.090398096,0.644938801684,0.383358444076,-0.0623558517001,0.0256971945613,-19.4621406969,2.0793,20727,0,22.347757498,6.48518933313e-06,0.0,0.0,1533,20.9701690674,1.06599932572,Inst.50E09.04Z.spec,60570.3280786
4.506,0.1459,0.0289,147.391539366,0.0776401640744,0.450812242005,296.390921711,152.090398096,0.644938801684,0.383358444076,-0.0623558517001,0.0256971945613,-19.4621406969,-1.1276,20727,1,23.0121627139,6.48518933313e-06,0.0,0.0,1533,20.9701690674,1.06599932572,Inst.50E09.04Z.spec,60574.8340786
0.0,-0.3752,-0.4142,202.456084864,0.0384833028989,0.332771038014,20.7302637912,63.4176819579,0.480122303536,0.310287147095,-0.0783985556941,-0.127010150682,-19.227713198,2.3604,20853,0,21.6063592536,1.07341544075e-05,0.0,0.0,1534,19.5106601715,0.609746098484,Burst.62E09.04Z.spec,60053.9013347
13.646,0.0456,0.2316,202.456084864,0.0384833028989,0.332771038014,20.7302637912,63.4176819579,0.480122303536,0.310287147095,-0.0783985556941,-0.127010150682,-19.227713198,-1.5282,20853,1,22.0783727801,1.07341544075e-05,0.0,0.0,1534,19.5106601715,0.609746098484,Burst.62E09.04Z.spec,60067.5473347
0.0,0.7009,0.9249,194.306672889,0.03203431025,0.397946382349,234.823841243,57.5871564692,0.573275315747,0.16837095188,0.218798482036,0.266574972216,-19.5186864646,1.9073,20912,0,22.0461527707,9.12116132253e-06,0.0,0.0,1535,17.8304901123,2.43034396028,Inst.25E09.02Z.spec,60199.7838522
16.538,-0.3352,-0.293,194.306672889,0.03203431025,0.397946382349,234.823841243,57.5871564692,0.573275315747,0.16837095188,0.218798482036,0.266574972216,-19.5186864646,-3.7513,20912,1,21.3117458,9.12116132253e-06,0.0,0.0,1535,17.8304901123,2.43034396028,Inst.25E09.02Z.spec,60216.3218522
5.104,-0.2522,0.0846,184.423744965,0.0830752300464,0.352404037057,59.3877460042,136.848319301,0.670463370229,0.411078148369,0.0565060103638,-0.0132601880371,-19.3894063023,-2.2412,20951,0,22.4932402173,5.51165208645e-06,0.0,0.0,1536,20.2223205566,1.080773188,Burst.62E09.04Z.spec,59851.3819193
0.0,0.3798,-0.0094,184.423744965,0.0830752300464,0.352404037057,59.3877460042,136.848319301,0.670463370229,0.411078148369,0.0565060103638,-0.0132601880371,-19.3894063023,19.8518,20951,1,20.1249420239,5.51165208645e-06,0.0,0.0,1536,20.2223205566,1.080773188,Burst.62E09.04Z.spec,59846.2779193
0.0,0.2611,-0.0869,238.177113475,0.0387096237738,0.0589417014835,329.135974737,67.2324475408,0.453202831058,0.397759701627,0.100112153812,-0.0334266929584,-19.5023125833,2.9139,21092,0,20.9469454884,1.58843001269e-05,0.0,0.0,1537,18.5986404419,1.03979820013,Burst.25E09.02Z.spec,60143.2084617
14.959,-0.0684,0.0221,238.177113475,0.0387096237738,0.0589417014835,329.135974737,67.2324475408,0.453202831058,0.397759701627,0.100112153812,-0.0334266929584,-19.5023125833,-0.6616,21092,1,22.5566433557,1.58843001269e-05,0.0,0.0,1537,18.5986404419,1.03979820013,Burst.25E09.02Z.spec,60158.1674617
0.0,0.0953,1.1422,219.935758082,0.0323307120506,0.345680615604,253.961396188,110.225801016,0.648409135591,0.226228094087,0.00688498365023,0.228979460435,-19.3278366896,2.4687,21099,0,22.3152939069,5.65538243952e-06,0.0,0.0,1538,17.4629898071,2.27590180703,Burst.32E09.02Z.spec,60545.2030046
18.653,0.3496,-0.5661,219.935758082,0.0323307120506,0.345680615604,253.961396188,110.225801016,0.648409135591,0.226228094087,0.00688498365023,0.228979460435,-19.3278366896,-4.7428,21099,1,21.6063776716,5.65538243952e-06,0.0,0.0,1538,17.4629898071,2.27590180703,Burst.32E09.02Z.spec,60563.8560046
0.0,0.2508,-1.4758,219.935758082,0.0323307120506,0.345680615604,253.961396188,110.225801016,0.76310320318,0.226228094087,0.157957636735,-0.485334832033,-19.4235351707,2.0399,21101,0,23.1742277582,4.12860172482e-06,0.0,0.0,1539,19.3883495331,1.02966496395,Burst.50E09.04Z.spec,60526.660892
40.399,-0.2291,0.351,219.935758082,0.0323307120506,0.345680615604,253.961396188,110.225801016,0.76310320318,0.226228094087,0.157957636735,-0.485334832033,-19.4235351707,-0.9119,21101,1,24.0483819138,4.12860172482e-06,0.0,0.0,1539,19.3883495331,1.02966496395,Burst.50E09.04Z.spec,60567.059892
0.0,-0.1886,-0.7568,214.059756871,0.0620015170063,0.0900636395072,284.921880827,203.758049889,0.54862969371,0.289503162607,-0.0208246512626,-0.214966629793,-19.2627296019,3.7237,21140,0,21.4596134146,8.02139842575e-06,0.0,0.0,1540,18.6729507446,2.22186794397,Inst.40E09.04Z.spec,60320.071186
18.803,0.0223,0.3516,214.059756871,0.0620015170063,0.0900636395072,284.921880827,203.758049889,0.54862969371,0.289503162607,-0.0208246512626,-0.214966629793,-19.2627296019,-1.5937,21140,1,22.3810336949,8.02139842575e-06,0.0,0.0,1540,18.6729507446,2.22186794397,Inst.40E09.04Z.spec,60338.874186
0.0,-0.2089,-0.642,226.38661824,0.071151369864,0.232178018983,213.58267304,66.6257479813,0.8891262731,0.514483101786,0.0215825862076,-0.105524431057,-19.4608685684,3.3738,21141,0,23.1810372347,2.9206281446e-06,0.0,0.0,1541,20.3957290649,0.835667318081,Burst.32E09.02Z.spec,60110.4846407
20.598,-0.1961,0.3428,226.38661824,0.071151369864,0.232178018983,213.58267304,66.6257479813,0.8891262731,0.514483101786,0.0215825862076,-0.105524431057,-19.4608685684,-1.7627,21141,1,23.8858895581,2.9206281446e-06,0.0,0.0,1541,20.3957290649,0.835667318081,Burst.32E09.02Z.spec,60131.0826407
10.237,-0.1122,-0.0148,203.568448503,0.0312169830242,0.307953547815,227.430250463,2.20931625298,0.733560838568,0.609301967977,0.0561309003681,0.0264596781718,-19.0863575667,-2.8332,21230,0,22.9619332775,3.33783749199e-06,0.0,0.0,1542,19.9610500336,0.749791891867,Burst.62E09.04Z.spec,59993.9062977
0.0,0.2096,0.1191,203.568448503,0.0312169830242,0.307953547815,227.430250463,2.20931625298,0.733560838568,0.609301967977,0.0561309003681,0.0264596781718,-19.0863575667,2.4105,21230,1,23.1373585208,3.33783749199e-06,0.0,0.0,1542,19.9610500336,0.749791891867,Burst.62E09.04Z.spec,59983.6692977
0.0,0.5944,-0.9658,206.846564435,0.0411859281762,0.287343023476,316.904330295,93.3118976046,0.932706751346,0.28603473855,0.152310813771,-0.251177850944,-19.5382955336,2.3893,21254,0,23.7225943437,2.78324387157e-06,0.0,0.0,1543,17.7812194824,0.889236909806,Inst.20E09.02Z.spec,60201.2315943
25.537,-0.1926,0.4976,206.846564435,0.0411859281762,0.287343023476,316.904330295,93.3118976046,0.932706751346,0.28603473855,0.152310813771,-0.251177850944,-19.5382955336,-3.8593,21254,1,23.2019997028,2.78324387157e-06,0.0,0.0,1543,17.7812194824,0.889236909806,Inst.20E09.02Z.spec,60226.7685943
0.0,-0.022,-1.031,206.846564435,0.0411859281762,0.287343023476,316.904330295,93.3118976046,0.648927613758,0.28603473855,-0.0851061311021,-0.360936100957,-19.4287953921,2.4136,21256,0,22.2418098116,6.19427546833e-06,0.0,0.0,1544,17.7812194824,0.889236909806,Inst.20E09.02Z.spec,60225.6779279
30.923,0.0924,0.2249,206.846564435,0.0411859281762,0.287343023476,316.904330295,93.3118976046,0.648927613758,0.28603473855,-0.0851061311021,-0.360936100957,-19.4287953921,-0.5424,21256,1,23.8626738524,6.19427546833e-06,0.0,0.0,1544,17.7812194824,0.889236909806,Inst.20E09.02Z.spec,60256.6009279
0.0,-0.2796,-0.9284,249.944526401,0.0318121113592,0.370520511411,83.5294713111,81.0001525498,0.522842377034,0.338101348461,-0.129271395482,-0.306389514305,-19.4387203378,1.8634,21289,0,21.9011924321,1.06052970525e-05,0.0,0.0,1545,18.1449298859,1.43378519769,Inst.25E09.02Z.spec,59987.7947318
50.329,0.1619,0.2208,249.944526401,0.0318121113592,0.370520511411,83.5294713111,81.0001525498,0.522842377034,0.338101348461,-0.129271395482,-0.306389514305,-19.4387203378,-1.2804,21289,1,22.3085934963,1.06052970525e-05,0.0,0.0,1545,18.1449298859,1.43378519769,Inst.25E09.02Z.spec,60038.1237318
0.0,0.868,-0.1032,175.788671922,0.0370966774429,0.165887035836,197.843013892,35.8533130243,0.823767793997,0.193330403975,0.207957072414,-0.0858038883661,-19.1120719625,3.2261,21295,0,23.3103362283,2.56222959364e-06,0.0,0.0,1546,19.5146598816,0.87897669461,Burst.32E09.02Z.spec,59919.1160264
9.376,-0.334,0.2304,175.788671922,0.0370966774429,0.165887035836,197.843013892,35.8533130243,0.823767793997,0.193330403975,0.207957072414,-0.0858038883661,-19.1120719625,-1.5198,21295,1,24.1275646908,2.56222959364e-06,0.0,0.0,1546,19.5146598816,0.87897669461,Burst.32E09.02Z.spec,59928.4920264
0.0,-1.1776,-1.2944,253.48738171,0.0672680163952,0.555265380086,34.3533318153,93.2352971754,0.817868527173,0.253207890065,-0.331649155887,-0.355455872007,-19.1378304227,1.8749,21300,0,23.8495795961,2.67111155577e-06,0.0,0.0,1547,18.485370636,1.00984515063,Exp.80E09.04Z.spec,60475.2643325
57.409,0.1219,0.7735,253.48738171,0.0672680163952,0.555265380086,34.3533318153,93.2352971754,0.817868527173,0.253207890065,-0.331649155887,-0.355455872007,-19.1378304227,-3.9449,21300,1,23.0419348721,2.67111155577e-06,0.0,0.0,1547,18.485370636,1.00984515063,Exp.80E09.04Z.spec,60532.6733325
0.0,0.2828,-1.4686,270.849799391,0.0473389297024,0.323222930429,176.626609015,70.9028199328,0.590760063528,0.305244766223,0.108637312784,-0.5772276798,-19.3800695094,3.5582,21337,0,21.585044988,7.45893805609e-06,0.0,0.0,1548,18.3893795013,1.58094479567,Burst.40E09.04Z.spec,60053.5166971
83.338,-0.0357,0.2891,270.849799391,0.0473389297024,0.323222930429,176.626609015,70.9028199328,0.590760063528,0.305244766223,0.108637312784,-0.5772276798,-19.3800695094,-0.3676,21337,1,24.0496821196,7.45893805609e-06,0.0,0.0,1548,18.3893795013,1.58094479567,Burst.40E09.04Z.spec,60136.8546971
0.0,0.9028,-0.278,212.141793137,0.0160745372154,0.274047030785,2.35884087006,100.35966157,0.629394494565,0.306448055486,0.302248793389,-0.119391418415,-19.2702785861,2.3217,21355,0,22.3372789786,5.7709456066e-06,0.0,0.0,1549,18.4696006775,1.6070427285,Burst.50E09.04Z.spec,60301.0152665
30.489,-0.255,0.1514,212.141793137,0.0160745372154,0.274047030785,2.35884087006,100.35966157,0.629394494565,0.306448055486,0.302248793389,-0.119391418415,-19.2702785861,-1.123,21355,1,23.1258448414,5.7709456066e-06,0.0,0.0,1549,18.4696006775,1.6070427285,Burst.50E09.04Z.spec,60331.5042665
0.0,-0.2473,0.7185,210.23130251,0.0768466021701,0.362479639701,117.250793599,93.9869813913,0.872566110321,0.509609906763,-0.0869697006731,0.214602922788,-19.1716831064,1.8274,21364,0,24.0585452614,2.34516974532e-06,0.0,0.0,1550,19.1524295807,1.10046118145,Inst.25E09.02Z.spec,60569.0875668
36.951,0.1028,-0.2425,210.23130251,0.0768466021701,0.362479639701,117.250793599,93.9869813913,0.872566110321,0.509609906763,-0.0869697006731,0.214602922788,-19.1716831064,-3.3627,21364,1,23.3964090031,2.34516974532e-06,0.0,0.0,1550,19.1524295807,1.10046118145,Inst.25E09.02Z.spec,60606.0385668
0.0,0.1768,0.0216,106.857279473,0.0567300005472,0.524675866313,355.462353598,182.149615681,0.300670307902,0.17984554282,0.0316153987576,0.0153206238889,-19.2200642494,1.8917,21402,0,20.9170520814,3.22988904373e-05,0.0,0.0,1551,21.6312599182,0.679729804089,Burst.50E09.02Z.spec,60101.8094095
0.477,-0.0867,0.0732,106.857279473,0.0567300005472,0.524675866313,355.462353598,182.149615681,0.300670307902,0.17984554282,0.0316153987576,0.0153206238889,-19.2200642494,9.1449,21402,1,19.206235339,3.22988904373e-05,0.0,0.0,1551,21.6312599182,0.679729804089,Burst.50E09.02Z.spec,60102.2864095
0.647,-0.0299,-0.0747,106.857279473,0.0567300005472,0.524675866313,355.462353598,182.149615681,0.300670307902,0.17984554282,0.0316153987576,0.0153206238889,-19.2200642494,-0.9343,21402,2,21.6829668689,3.22988904373e-05,0.0,0.0,1551,21.6312599182,0.679729804089,Burst.50E09.02Z.spec,60102.4564095
0.479,-0.0597,0.094,106.857279473,0.0567300005472,0.524675866313,355.462353598,182.149615681,0.300670307902,0.17984554282,0.0316153987576,0.0153206238889,-19.2200642494,-7.6207,21402,3,19.4041955777,3.22988904373e-05,0.0,0.0,1551,21.6312599182,0.679729804089,Burst.50E09.02Z.spec,60102.2884095
0.0,0.044,-0.4641,150.126673361,0.0611324443959,0.18729886648,140.38362063,250.323694618,0.767783269603,0.283332942709,0.00287358942816,-0.0722260340048,-19.4385430457,4.3768,21421,0,22.3602452072,4.12299787332e-06,0.0,0.0,1552,19.0773391724,1.03532362804,Exp.80E09.04Z.spec,60186.3894745
3.23,0.0612,0.3108,150.126673361,0.0611324443959,0.18729886648,140.38362063,250.323694618,0.767783269603,0.283332942709,0.00287358942816,-0.0722260340048,-19.4385430457,-5.6017,21421,1,22.0923373456,4.12299787332e-06,0.0,0.0,1552,19.0773391724,1.03532362804,Exp.80E09.04Z.spec,60189.6194745
0.0,1.218,-0.5691,216.571259317,0.0262148948732,0.541146516473,326.002717157,196.858328817,0.713711699575,0.185600230281,0.302964478695,-0.115289973386,-19.4958366433,1.928,21474,0,22.8395207594,5.20910586959e-06,0.0,0.0,1553,19.2750301361,1.25621278857,Burst.62E09.04Z.spec,60238.522185
21.748,-0.5972,-0.2663,216.571259317,0.0262148948732,0.541146516473,326.002717157,196.858328817,0.713711699575,0.185600230281,0.302964478695,-0.115289973386,-19.4958366433,-2.1913,21474,1,22.7005337365,5.20910586959e-06,0.0,0.0,1553,19.2750301361,1.25621278857,Burst.62E09.04Z.spec,60260.270185
0.0,-1.3511,0.3186,243.011512436,0.0299953440132,0.533034732734,316.203177224,142.29193503,0.72724160388,0.23032710446,-0.294015297301,-0.171227714517,-19.6635511332,2.4258,21507,0,22.51176026,5.80300420807e-06,0.0,0.0,1554,18.0878601074,1.03912364401,Burst.50E09.04Z.spec,60371.3999504
9.103,-0.5592,-1.0515,243.011512436,0.0299953440132,0.533034732734,316.203177224,142.29193503,0.72724160388,0.23032710446,-0.294015297301,-0.171227714517,-19.6635511332,-4.519,21507,1,21.8362918859,5.80300420807e-06,0.0,0.0,1554,18.0878601074,1.03912364401,Burst.50E09.04Z.spec,60380.5029504
8.638,-0.0188,-1.2115,243.011512436,0.0299953440132,0.533034732734,316.203177224,142.29193503,0.72724160388,0.23032710446,-0.294015297301,-0.171227714517,-19.6635511332,5.3195,21507,2,21.6592207062,5.80300420807e-06,0.0,0.0,1554,18.0878601074,1.03912364401,Burst.50E09.04Z.spec,60380.0379504
33.025,0.4242,0.3715,243.011512436,0.0299953440132,0.533034732734,316.203177224,142.29193503,0.72724160388,0.23032710446,-0.294015297301,-0.171227714517,-19.6635511332,-0.5375,21507,3,24.1479515678,5.80300420807e-06,0.0,0.0,1554,18.0878601074,1.03912364401,Burst.50E09.04Z.spec,60404.4249504
0.0,0.1484,0.4302,224.859479575,0.0541844584475,0.148164010486,241.800816288,60.01824773,0.571043301594,0.427931052067,0.019823419426,0.101553409086,-19.5944633085,2.6715,21521,0,21.5944373417,9.87419735394e-06,0.0,0.0,1556,21.9659309387,0.713668572186,Exp.80E09.04Z.spec,60327.2902495
15.584,0.0156,-0.2297,224.859479575,0.0541844584475,0.148164010486,241.800816288,60.01824773,0.571043301594,0.427931052067,0.019823419426,0.101553409086,-19.5944633085,-3.1234,21521,1,21.424756273,9.87419735394e-06,0.0,0.0,1556,21.9659309387,0.713668572186,Exp.80E09.04Z.spec,60342.8742495
0.0,-0.4342,-0.6685,186.66664323,0.0914948682732,0.367165278266,78.4638019821,210.827680396,0.621452169078,0.280141927053,-0.112529916678,-0.193081363448,-19.1273125637,2.0317,21527,0,22.5858978392,5.21933961973e-06,0.0,0.0,1557,19.0441799164,1.72360641996,Burst.62E09.04Z.spec,60147.0488257
16.046,0.2169,0.244,186.66664323,0.0914948682732,0.367165278266,78.4638019821,210.827680396,0.621452169078,0.280141927053,-0.112529916678,-0.193081363448,-19.1273125637,-3.9723,21527,1,21.85794169,5.21933961973e-06,0.0,0.0,1557,19.0441799164,1.72360641996,Burst.62E09.04Z.spec,60163.0948257
0.0,0.7023,0.0957,243.653603963,0.042756610613,0.0599494045036,286.457937406,8.95519329206,0.608872250932,0.386271551911,0.124285888349,0.0191919486616,-19.4696036927,4.5149,21544,0,21.3176388173,7.52209700733e-06,0.0,0.0,1558,18.2525196075,2.40460569368,Burst.32E09.02Z.spec,60527.6138618
19.338,-0.4387,-0.0799,243.653603963,0.042756610613,0.0599494045036,286.457937406,8.95519329206,0.608872250932,0.386271551911,0.124285888349,0.0191919486616,-19.4696036927,-4.2155,21544,1,21.3921364222,7.52209700733e-06,0.0,0.0,1558,18.2525196075,2.40460569368,Burst.32E09.02Z.spec,60546.9518618
3.331,0.3705,-0.2148,171.958266355,0.101276587309,0.252646470587,298.958100559,118.928252573,0.781072926512,0.363456540658,0.0291205117382,0.065732555409,-19.1719988009,6.4724,21627,0,22.2837962368,3.0908766138e-06,0.0,0.0,1559,20.3836803436,0.579425785858,Burst.32E09.02Z.spec,60484.9636543
6.733,-0.2222,-0.1949,171.958266355,0.101276587309,0.252646470587,298.958100559,118.928252573,0.781072926512,0.363456540658,0.0291205117382,0.065732555409,-19.1719988009,-1.3795,21627,1,23.9621553478,3.0908766138e-06,0.0,0.0,1559,20.3836803436,0.579425785858,Burst.32E09.02Z.spec,60488.3656543
0.0,-0.1286,0.51,171.958266355,0.101276587309,0.252646470587,298.958100559,118.928252573,0.781072926512,0.363456540658,0.0291205117382,0.065732555409,-19.1719988009,2.7119,21627,2,23.2282754321,3.0908766138e-06,0.0,0.0,1559,20.3836803436,0.579425785858,Burst.32E09.02Z.spec,60481.6326543
3.473,0.4006,0.0238,171.958266355,0.101276587309,0.252646470587,298.958100559,118.928252573,0.781072926512,0.363456540658,0.0291205117382,0.065732555409,-19.1719988009,-5.5907,21627,3,22.4427941388,3.0908766138e-06,0.0,0.0,1559,20.3836803436,0.579425785858,Burst.32E09.02Z.spec,60485.1056543
0.0,1.5857,-0.1116,203.551450278,0.084493798518,0.388132436891,174.365274044,285.3839059,0.502318826763,0.112364995155,0.744184271325,0.0391117664767,-19.2548599785,1.9184,21679,0,21.936066411,9.86653638876e-06,0.0,0.0,1560,19.5924892426,1.05174088477,Inst.40E09.02Z.spec,60021.8444579
23.915,-0.1881,-0.0256,203.551450278,0.084493798518,0.388132436891,174.365274044,285.3839059,0.502318826763,0.112364995155,0.744184271325,0.0391117664767,-19.2548599785,-0.3245,21679,1,23.8653775725,9.86653638876e-06,0.0,0.0,1560,19.5924892426,1.05174088477,Inst.40E09.02Z.spec,60045.7594579
0.0,0.4384,0.083,235.526895942,0.0180201065028,0.39296225743,23.668230409,307.234905899,0.822802078057,0.591992040621,0.058452953454,-0.00621176959304,-19.1143348019,3.0404,21685,0,23.3685569439,2.57508488276e-06,0.0,0.0,1561,20.2963905334,0.889261009344,Burst.62E09.04Z.spec,60054.7459509
14.762,-0.203,0.2282,235.526895942,0.0180201065028,0.39296225743,23.668230409,307.234905899,0.822802078057,0.591992040621,0.058452953454,-0.00621176959304,-19.1143348019,-2.3179,21685,1,23.6631470149,2.57508488276e-06,0.0,0.0,1561,20.2963905334,0.889261009344,Burst.62E09.04Z.spec,60069.5079509
0.0,-0.6978,0.0941,158.913515009,0.0277584018685,0.14185207339,189.149375691,188.951157989,0.736350108566,0.259845474327,-0.238008935159,0.0548723363493,-19.468343741,2.3117,21697,0,22.8191225138,4.70082942352e-06,0.0,0.0,1562,19.1502895355,1.34741777162,Burst.40E09.04Z.spec,60337.8571422
11.203,0.1918,-0.063,158.913515009,0.0277584018685,0.14185207339,189.149375691,188.951157989,0.736350108566,0.259845474327,-0.238008935159,0.0548723363493,-19.468343741,-0.9744,21697,1,23.7571080081,4.70082942352e-06,0.0,0.0,1562,19.1502895355,1.34741777162,Burst.40E09.04Z.spec,60349.0601422
0.0,1.6387,0.0273,252.766148579,0.0392838444991,0.545688440061,163.373706406,277.044442792,0.609155738709,0.242441972481,0.603728853686,0.147356964074,-19.296417132,1.8512,21731,0,22.4601081193,6.40572430872e-06,0.0,0.0,1563,17.8295001984,3.22793159798,Exp.80E09.04Z.spec,60302.2031795
66.557,-0.3094,-0.2292,252.766148579,0.0392838444991,0.545688440061,163.373706406,277.044442792,0.609155738709,0.242441972481,0.603728853686,0.147356964074,-19.296417132,-0.6123,21731,1,23.6613308247,6.40572430872e-06,0.0,0.0,1563,17.8295001984,3.22793159798,Exp.80E09.04Z.spec,60368.7601795
0.0,0.2178,-1.4762,278.556369262,0.182690845425,0.145959423226,111.934025146,287.059434014,0.774090842414,0.40831325254,-0.0609371053391,-0.289957282873,-19.2023685795,2.0595,21775,0,23.4544213017,3.25026115894e-06,0.0,0.0,1564,17.8059501648,1.15029114448,Inst.20E09.02Z.spec,60516.1703062
78.506,0.3972,0.4642,278.556369262,0.182690845425,0.145959423226,111.934025146,287.059434014,0.774090842414,0.40831325254,-0.0609371053391,-0.289957282873,-19.2023685795,-1.3344,21775,1,23.9256107092,3.25026115894e-06,0.0,0.0,1564,17.8059501648,1.15029114448,Inst.20E09.02Z.spec,60594.6763062
0.0,-0.4535,1.3356,257.153078312,0.0538141701008,0.507672686465,93.0374088309,188.618531118,0.778191406343,0.358829554281,-0.223617057321,0.455007948365,-19.554296067,1.994,21829,0,23.1626253442,4.43597403264e-06,0.0,0.0,1565,19.1693191528,1.46479320636,Burst.32E09.02Z.spec,60357.494165
80.226,0.3081,-0.2901,257.153078312,0.0538141701008,0.507672686465,93.0374088309,188.618531118,0.778191406343,0.358829554281,-0.223617057321,0.455007948365,-19.554296067,-1.0639,21829,1,23.8446862069,4.43597403264e-06,0.0,0.0,1565,19.1693191528,1.46479320636,Burst.32E09.02Z.spec,60437.720165
0.0,-0.2715,0.1465,185.650883035,0.0896494956233,0.203063402474,302.693361372,192.577852703,0.420894268818,0.322950065138,-0.0722768558984,0.0553568730305,-19.0940314884,2.7679,21851,0,21.2532967775,1.30203932281e-05,0.0,0.0,1566,20.1032104492,0.908706720999,Inst.25E09.02Z.spec,60121.4383115
