t0,sigma,gamma,e,theta_e,theta_gamma,zs,zl,snx,sny,MB,transient_amplitude,sysno,sntype,ebvhost,ra,dec,ebvmw,weight,host_n,host_ellip,host_reff,host_theta,host_amplitude,host_type,host_x,host_y,lensgal_n,lensgal_ellip,lensgal_reff,lensgal_theta,lensgal_amplitude,lensgal_type,lensgal_x,lensgal_y,t_found,lensgal_mi,x0,x1,c,lensgal_magnorm_u,lensgal_magnorm_g,lensgal_magnorm_r,lensgal_magnorm_i,lensgal_magnorm_z,lensgal_magnorm_y,lensgal_sed,lens_av,lens_rv,twinkles_sysno,td,x,y,mu,imno,t_start
60084.94342848281,240.1489457790301,0.022182773635080102,0.6970294386966251,221.77178113547254,313.21162002279027,0.22016074147549056,0.12674618331506327,-0.5652915491916647,-0.3724350575136585,-19.34573684030328,3.819719413963961e-09,844862,1a,0.38083067772579515,27.04090266068912,-37.825369274714895,0.012805475125182384,6.342627191487645e-05,1.0,0.4700000286102295,0.861692522799874,1.259480357402047,2.25888052177807e-17,kinney-sc,-0.5977499678500509,0.2245069964797332,4.0,0.6970294386966251,1.7199742234889592,221.77178113547254,6.144030399657002e-16,kinney-elliptical,0.0,0.0,60142.321017,16.33952345410792,7.405802160147042e-05,0.0,0.0,17.115299680895802,17.12028096597426,17.04607119217195,16.988120786250164,17.024110995005785,16.93565892882046,galaxySED/Exp.62E09.1Z.spec.gz,0.2,4.000000000000002,1105,0.0,-1.1184071284514105,-0.8081331257727871,1.389108660253962,0,60084.94342848281
60084.94342848281,240.1489457790301,0.022182773635080102,0.6970294386966251,221.77178113547254,313.21162002279027,0.22016074147549056,0.12674618331506327,-0.5652915491916647,-0.3724350575136585,-19.34573684030328,3.819719413963961e-09,844862,1a,0.38083067772579515,27.04090266068912,-37.825369274714895,0.012805475125182384,6.342627191487645e-05,1.0,0.4700000286102295,0.861692522799874,1.259480357402047,2.25888052177807e-17,kinney-sc,-0.5977499678500509,0.2245069964797332,4.0,0.6970294386966251,1.7199742234889592,221.77178113547254,6.144030399657002e-16,kinney-elliptical,0.0,0.0,60142.321017,16.33952345410792,7.405802160147042e-05,0.0,0.0,17.115299680895802,17.12028096597426,17.04607119217195,16.988120786250164,17.024110995005785,16.93565892882046,galaxySED/Exp.62E09.1Z.spec.gz,0.2,4.000000000000002,1105,36.038923269813196,0.04479922466153551,0.02043164503919085,-0.14085345147989184,1,60120.982351752624
60698.145667407276,180.58272538812525,0.031708295199084836,0.2707268361800811,103.27275850361538,170.68487864590344,0.2466960667252063,0.20044572693328266,0.009236035543776082,-0.051724124990486266,-19.30966679853407,2.8578229788056484e-09,3726529,1a,0.0057818804528457345,86.98288214269958,30.118002743925913,0.7311718009588621,5.768081405342177e-05,1.0,0.4399999976158142,0.2121584949326507,1.8333412701250171,2.9346009027048345e-05,kinney-starburst,-0.1614030852187958,-0.09969822141502686,4.0,0.2707268361800811,1.2043754779078009,103.27275850361538,1.6138374611216306e-16,kinney-elliptical,0.0,0.0,60708.1359355,17.84458689084843,5.5315222431358944e-05,0.0,0.0,18.73315641217222,18.670827629491896,18.653099918170646,18.634669389124298,18.645397129775453,18.623107912982334,galaxySED/Inst.10E10.04Z.spec.gz,0.0,2.0,1106,0.0,0.05715234208852134,-0.21485717624889547,2.9140227765920086,0,60698.145667407276
60698.145667407276,180.58272538812525,0.031708295199084836,0.2707268361800811,103.27275850361538,170.68487864590344,0.2466960667252063,0.20044572693328266,0.009236035543776082,-0.051724124990486266,-19.30966679853407,2.8578229788056484e-09,3726529,1a,0.0057818804528457345,86.98288214269958,30.118002743925913,0.7311718009588621,5.768081405342177e-05,1.0,0.4399999976158142,0.2121584949326507,1.8333412701250171,2.9346009027048345e-05,kinney-starburst,-0.1614030852187958,-0.09969822141502686,4.0,0.2707268361800811,1.2043754779078009,103.27275850361538,1.6138374611216306e-16,kinney-elliptical,0.0,0.0,60708.1359355,17.84458689084843,5.5315222431358944e-05,0.0,0.0,18.73315641217222,18.670827629491896,18.653099918170646,18.634669389124298,18.645397129775453,18.623107912982334,galaxySED/Inst.10E10.04Z.spec.gz,0.0,2.0,1106,2.3952229060981027,-0.0034482354801518697,0.11850506752170124,-3.958134893778955,1,60700.54089031337
61584.49250207194,226.02307786175766,0.146491860072516,0.12574469153877435,256.65390162653864,193.85563285464409,0.240144349001447,0.12623138219391267,0.034715187071676534,-0.31683845875001304,-19.172730800250207,2.6775657826761304e-09,5317950,1a,0.06119909850172036,322.302503400022,-37.29395297034913,0.06340796963103526,5.7941848218181646e-05,1.0,0.4700000286102295,2.0284570828038997,0.9157666947220543,0.0037367132396886457,kinney-starburst,4.2694728264236845,-5.164946004631244,4.0,0.12574469153877435,3.1409406815840386,256.65390162653864,7.746031198049715e-16,kinney-elliptical,0.0,0.0,61591.1677585,16.087685649638924,5.184768117622934e-05,0.0,0.0,16.905908616292237,16.917143844742256,16.858647337668202,16.807140389858574,16.833911179309368,16.755981095676447,galaxySED/Exp.62E09.1Z.spec.gz,0.1,4.000000000000002,1107,0.0,-0.21939188071828214,-0.8871202072680918,4.363002688807125,0,61584.49250207194
61584.49250207194,226.02307786175766,0.146491860072516,0.12574469153877435,256.65390162653864,193.85563285464409,0.240144349001447,0.12623138219391267,0.034715187071676534,-0.31683845875001304,-19.172730800250207,2.6775657826761304e-09,5317950,1a,0.06119909850172036,322.302503400022,-37.29395297034913,0.06340796963103526,5.7941848218181646e-05,1.0,0.4700000286102295,2.0284570828038997,0.9157666947220543,0.0037367132396886457,kinney-starburst,4.2694728264236845,-5.164946004631244,4.0,0.12574469153877435,3.1409406815840386,256.65390162653864,7.746031198049715e-16,kinney-elliptical,0.0,0.0,61591.1677585,16.087685649638924,5.184768117622934e-05,0.0,0.0,16.905908616292237,16.917143844742256,16.858647337668202,16.807140389858574,16.833911179309368,16.755981095676447,galaxySED/Exp.62E09.1Z.spec.gz,0.1,4.000000000000002,1107,13.00035324307163,-0.061611545113925484,0.3150674210053103,-0.7547018058440633,1,61597.49285531501
60130.94374939727,135.503061854026,0.01625248807371408,0.3245021320772391,8.654055774295081,84.44350370795563,0.2916018248696628,0.13428973992941073,-0.08133022338051911,-0.19224421856383814,-19.156239382724337,1.6938466247086141e-09,4436726,1a,0.24636451218686556,69.46872940953644,-59.52415560312565,0.021652203805293636,1.186101778645857e-05,1.0,0.7599999904632568,0.5694606645961078,1.036398643117386,0.0005103889906360198,kinney-starburst,-4.544178028575203,1.7279053593549838,4.0,0.3245021320772391,0.9425500667674775,8.654055774295081,9.749520258395665e-17,kinney-elliptical,0.0,0.0,60164.38862675,18.34149608185291,3.269371599495314e-05,0.0,0.0,19.186640040540496,18.99909977317266,18.930734121032927,18.92574098306551,18.92864515001355,18.910453285907522,galaxySED/Inst.12E10.0005Z.spec.gz,0.0,2.0,1108,0.0,-0.24815159016629987,-0.4130540497266071,2.301881579593431,0,60130.94374939727
60130.94374939727,135.503061854026,0.01625248807371408,0.3245021320772391,8.654055774295081,84.44350370795563,0.2916018248696628,0.13428973992941073,-0.08133022338051911,-0.19224421856383814,-19.156239382724337,1.6938466247086141e-09,4436726,1a,0.24636451218686556,69.46872940953644,-59.52415560312565,0.021652203805293636,1.186101778645857e-05,1.0,0.7599999904632568,0.5694606645961078,1.036398643117386,0.0005103889906360198,kinney-starburst,-4.544178028575203,1.7279053593549838,4.0,0.3245021320772391,0.9425500667674775,8.654055774295081,9.749520258395665e-17,kinney-elliptical,0.0,0.0,60164.38862675,18.34149608185291,3.269371599495314e-05,0.0,0.0,19.186640040540496,18.99909977317266,18.930734121032927,18.92574098306551,18.92864515001355,18.910453285907522,galaxySED/Inst.12E10.0005Z.spec.gz,0.0,2.0,1108,3.5102207545701036,0.014474936415343883,0.053274731200003214,-0.22355980441006598,1,60134.453970151844
60778.9351772144,274.4457395373948,0.12654263121543408,0.22950111477632645,302.11362624361453,189.9822046295002,0.3038490067250027,0.09054418904143674,-1.001383681859849,-0.5652146155697203,-19.29073706860903,1.7439932137017498e-09,9962586,1a,0.005360538676741585,358.42124206810036,3.805505795924148,0.03773361643045072,0.00010203524975704433,1.0,0.7799999713897705,1.1439301213861874,1.062586097864921,0.003245325363397042,kinney-starburst,-2.1945230486743896,-0.18932053458129994,4.0,0.22950111477632645,4.706529078362634,302.11362624361453,2.2017192291732725e-15,kinney-elliptical,0.0,0.0,60831.368338,14.917748316433029,3.3636193536047934e-05,0.0,0.0,15.863920205402515,15.7863775940017,15.774024155975447,15.779758957760734,15.781902566255056,15.719189743984145,galaxySED/Inst.10E10.04Z.spec.gz,0.0,2.0,1109,0.0,-2.7232449503529117,-1.0029978565858586,2.1003189068789876,0,60778.9351772144
60778.9351772144,274.4457395373948,0.12654263121543408,0.22950111477632645,302.11362624361453,189.9822046295002,0.3038490067250027,0.09054418904143674,-1.001383681859849,-0.5652146155697203,-19.29073706860903,1.7439932137017498e-09,9962586,1a,0.005360538676741585,358.42124206810036,3.805505795924148,0.03773361643045072,0.00010203524975704433,1.0,0.7799999713897705,1.1439301213861874,1.062586097864921,0.003245325363397042,kinney-starburst,-2.1945230486743896,-0.18932053458129994,4.0,0.22950111477632645,4.706529078362634,302.11362624361453,2.2017192291732725e-15,kinney-elliptical,0.0,0.0,60831.368338,14.917748316433029,3.3636193536047934e-05,0.0,0.0,15.863920205402515,15.7863775940017,15.774024155975447,15.779758957760734,15.781902566255056,15.719189743984145,galaxySED/Inst.10E10.04Z.spec.gz,0.0,2.0,1109,58.836285767233804,0.25337706609852906,0.15204188853929684,-0.23721678835522042,1,60837.77146298163
61251.63833380123,136.33732599456852,0.06546257320071515,0.6197634059666439,135.47690877751012,218.53723235059226,0.2782020610011019,0.11407177366807077,0.15195395149269522,0.08711334973237031,-19.246124442656555,2.0496912658719802e-09,1826738,1a,0.02511841372661842,16.823683001752812,2.9857654291350997,0.021621742231772094,8.248509694501438e-06,1.0,0.32999998331069946,1.2349553261528752,3.8852392791593156,0.006751573611787192,kinney-starburst,0.2389572839244936,0.2121711015379329,4.0,0.6197634059666439,0.851557951265531,135.47690877751012,1.8450206488494832e-16,kinney-elliptical,0.0,0.0,61260.292329,17.6361085340335,3.959495695021847e-05,0.0,0.0,18.625193964188128,18.514335628799024,18.490953258205394,18.481632404207865,18.490495882482357,18.44042242186884,galaxySED/Inst.12E10.04Z.spec.gz,0.0,2.0,1110,0.0,0.45348821656571636,0.06804456384883652,2.48150803506909,0,61251.63833380123
61251.63833380123,136.33732599456852,0.06546257320071515,0.6197634059666439,135.47690877751012,218.53723235059226,0.2782020610011019,0.11407177366807077,0.15195395149269522,0.08711334973237031,-19.246124442656555,2.0496912658719802e-09,1826738,1a,0.02511841372661842,16.823683001752812,2.9857654291350997,0.021621742231772094,8.248509694501438e-06,1.0,0.32999998331069946,1.2349553261528752,3.8852392791593156,0.006751573611787192,kinney-starburst,0.2389572839244936,0.2121711015379329,4.0,0.6197634059666439,0.851557951265531,135.47690877751012,1.8450206488494832e-16,kinney-elliptical,0.0,0.0,61260.292329,17.6361085340335,3.959495695021847e-05,0.0,0.0,18.625193964188128,18.514335628799024,18.490953258205394,18.481632404207865,18.490495882482357,18.44042242186884,galaxySED/Inst.12E10.04Z.spec.gz,0.0,2.0,1110,2.380053924179475,-0.058423522364742984,-0.047397179869095064,-0.20120644932671983,1,61254.01838772541
60056.780561421394,292.1490963648366,0.10244714560125304,0.6359409019641453,88.52041074001481,210.2437453226287,0.28593523308157326,0.12451386589671914,0.6337622710373636,-0.11924037913110336,-19.256156181569438,1.9427218801013695e-09,4858510,1a,0.04765720883540579,133.45309888434872,-1.444512460396524,0.014990509596595569,0.00021507888418242539,1.0,0.20999997854232788,0.15295748323089026,1.2606598597376673,6.792013893272499e-06,kinney-starburst,0.8692016244857602,-0.15555596861107499,4.0,0.6359409019641453,4.028253509824285,88.52041074001481,1.3199703041153183e-15,kinney-elliptical,0.0,0.0,60067.066838,15.508021862808103,3.751053989522256e-05,0.0,0.0,16.46769480265985,16.345988045395117,16.184734791651827,16.100527816394177,16.095122394016286,15.982006314120945,galaxySED/Exp.62E09.04Z.spec.gz,0.2,4.000000000000002,1111,1.7650742591375632,1.339772871881775,-0.9962911086323044,5.35572124688273,0,60058.54563568053
60056.780561421394,292.1490963648366,0.10244714560125304,0.6359409019641453,88.52041074001481,210.2437453226287,0.28593523308157326,0.12451386589671914,0.6337622710373636,-0.11924037913110336,-19.256156181569438,1.9427218801013695e-09,4858510,1a,0.04765720883540579,133.45309888434872,-1.444512460396524,0.014990509596595569,0.00021507888418242539,1.0,0.20999997854232788,0.15295748323089026,1.2606598597376673,6.792013893272499e-06,kinney-starburst,0.8692016244857602,-0.15555596861107499,4.0,0.6359409019641453,4.028253509824285,88.52041074001481,1.3199703041153183e-15,kinney-elliptical,0.0,0.0,60067.066838,15.508021862808103,3.751053989522256e-05,0.0,0.0,16.46769480265985,16.345988045395117,16.184734791651827,16.100527816394177,16.095122394016286,15.982006314120945,galaxySED/Exp.62E09.04Z.spec.gz,0.2,4.000000000000002,1111,0.0,1.6372705586310041,0.8876115172675918,3.056402923470197,1,60056.780561421394
60056.780561421394,292.1490963648366,0.10244714560125304,0.6359409019641453,88.52041074001481,210.2437453226287,0.28593523308157326,0.12451386589671914,0.6337622710373636,-0.11924037913110336,-19.256156181569438,1.9427218801013695e-09,4858510,1a,0.04765720883540579,133.45309888434872,-1.444512460396524,0.014990509596595569,0.00021507888418242539,1.0,0.20999997854232788,0.15295748323089026,1.2606598597376673,6.792013893272499e-06,kinney-starburst,0.8692016244857602,-0.15555596861107499,4.0,0.6359409019641453,4.028253509824285,88.52041074001481,1.3199703041153183e-15,kinney-elliptical,0.0,0.0,60067.066838,15.508021862808103,3.751053989522256e-05,0.0,0.0,16.46769480265985,16.345988045395117,16.184734791651827,16.100527816394177,16.095122394016286,15.982006314120945,galaxySED/Exp.62E09.04Z.spec.gz,0.2,4.000000000000002,1111,2.3228686227170243,1.7051533642531638,-0.2976847858108034,-5.121781536548665,2,60059.10343004411
60056.780561421394,292.1490963648366,0.10244714560125304,0.6359409019641453,88.52041074001481,210.2437453226287,0.28593523308157326,0.12451386589671914,0.6337622710373636,-0.11924037913110336,-19.256156181569438,1.9427218801013695e-09,4858510,1a,0.04765720883540579,133.45309888434872,-1.444512460396524,0.014990509596595569,0.00021507888418242539,1.0,0.20999997854232788,0.15295748323089026,1.2606598597376673,6.792013893272499e-06,kinney-starburst,0.8692016244857602,-0.15555596861107499,4.0,0.6359409019641453,4.028253509824285,88.52041074001481,1.3199703041153183e-15,kinney-elliptical,0.0,0.0,60067.066838,15.508021862808103,3.751053989522256e-05,0.0,0.0,16.46769480265985,16.345988045395117,16.184734791651827,16.100527816394177,16.095122394016286,15.982006314120945,galaxySED/Exp.62E09.04Z.spec.gz,0.2,4.000000000000002,1111,40.37105468456699,-0.41515481293725975,0.04385446485061402,-0.24502222309876995,3,60097.15161610596
61241.18504622307,208.67881183896085,0.08053084663951669,0.3237146973339218,259.13112579295864,298.5806491933744,0.29358344743048526,0.12161614766851245,0.08739335639283746,0.01260155683222705,-19.254085090033634,1.8249510611168925e-09,7810187,1a,0.0027559368997227794,215.71044909806602,-5.957618274709915,0.03528465872884969,5.6104662852636654e-05,1.0,0.5600000023841858,0.130834313287433,1.1634896980188045,9.10419120531347e-05,kinney-starburst,0.05144648557255717,0.006365200752574311,4.0,0.3237146973339218,0.574523610158491,259.13112579295864,1.6651384718893653e-16,kinney-elliptical,0.0,0.0,61231.05496725,17.75380428933865,3.521990649504468e-05,0.0,0.0,18.695563020351315,18.589394698778136,18.56354844290061,18.554506065199405,18.557294658979316,18.518363331417675,galaxySED/Inst.80E09.04Z.spec.gz,0.0,2.0,1112,3.890259677090587,-0.54888897574869,-0.020128684035718138,-1.6321196970139102,0,61245.075305900165
61241.18504622307,208.67881183896085,0.08053084663951669,0.3237146973339218,259.13112579295864,298.5806491933744,0.29358344743048526,0.12161614766851245,0.08739335639283746,0.01260155683222705,-19.254085090033634,1.8249510611168925e-09,7810187,1a,0.0027559368997227794,215.71044909806602,-5.957618274709915,0.03528465872884969,5.6104662852636654e-05,1.0,0.5600000023841858,0.130834313287433,1.1634896980188045,9.10419120531347e-05,kinney-starburst,0.05144648557255717,0.006365200752574311,4.0,0.3237146973339218,0.574523610158491,259.13112579295864,1.6651384718893653e-16,kinney-elliptical,0.0,0.0,61231.05496725,17.75380428933865,3.521990649504468e-05,0.0,0.0,18.695563020351315,18.589394698778136,18.56354844290061,18.554506065199405,18.557294658979316,18.518363331417675,galaxySED/Inst.80E09.04Z.spec.gz,0.0,2.0,1112,1.0252108724543012,0.7187215820705839,-0.0088371966546447,-4.173608527140809,1,61242.210257095525
61241.18504622307,208.67881183896085,0.08053084663951669,0.3237146973339218,259.13112579295864,298.5806491933744,0.29358344743048526,0.12161614766851245,0.08739335639283746,0.01260155683222705,-19.254085090033634,1.8249510611168925e-09,7810187,1a,0.0027559368997227794,215.71044909806602,-5.957618274709915,0.03528465872884969,5.6104662852636654e-05,1.0,0.5600000023841858,0.130834313287433,1.1634896980188045,9.10419120531347e-05,kinney-starburst,0.05144648557255717,0.006365200752574311,4.0,0.3237146973339218,0.574523610158491,259.13112579295864,1.6651384718893653e-16,kinney-elliptical,0.0,0.0,61231.05496725,17.75380428933865,3.521990649504468e-05,0.0,0.0,18.695563020351315,18.589394698778136,18.56354844290061,18.554506065199405,18.557294658979316,18.518363331417675,galaxySED/Inst.80E09.04Z.spec.gz,0.0,2.0,1112,0.0,0.22651257706952108,0.7522524845296071,4.081269542192666,2,61241.18504622307
