,prefix,uniqueId,raPhoSim,decPhoSim,phosimMagNorm,sedFilepath,redshift,shear1,shear2,kappa,raOffset,decOffset,spatialmodel,majorAxis,minorAxis,positionAngle,sindex,internalExtinctionModel,internalAv,internalRv,galacticExtinctionModel,galacticAv,galacticRv,galaxy_id,twinkles_system,image_number,uniqueId_lens,raPhoSim_lens,decPhoSim_lens
563,object,179860831780173921,53.647197327793236,-27.920309402919028,27.194813899999996,galaxySED/Burst.12E09.1Z.spec.gz,0.916294892,0.0359528592,0.0244570369,0.0475507499,0,0,sersic2d,0.055716902,0.055311393,58.749169099999996,4,CCM,0.0,2.0,CCM,0.0249911567,3.1,2564534353,1331,2,2626083177569,53.64700856834737,-27.92030636134526
564,object,179860831780174945,53.64706737564774,-27.920310737915823,27.194813899999996,galaxySED/Burst.12E09.1Z.spec.gz,0.916294892,0.0359528592,0.0244570369,0.0475507499,0,0,sersic2d,0.055716902,0.055311393,58.749169099999996,4,CCM,0.0,2.0,CCM,0.0249911567,3.1,2564534353,1331,3,2626083177569,53.64700856834737,-27.92030636134526
565,object,179861505019215969,53.60908923960459,-28.53513682706492,27.381617,galaxySED/Burst.12E09.1Z.spec.gz,0.9366857540000001,0.0032497585100000003,-0.0036885270600000002,-0.0102437807,0,0,sersic2d,0.0530264266,0.0516369939,118.078374,4,CCM,0.0,2.0,CCM,0.022211034700000003,3.1,2564600099,1332,0,2626150501473,53.60863855896378,-28.535135961213193
566,object,179861505019216993,53.60854922229768,-28.53513563050231,27.381617,galaxySED/Burst.12E09.1Z.spec.gz,0.9366857540000001,0.0032497585100000003,-0.0036885270600000002,-0.0102437807,0,0,sersic2d,0.0530264266,0.0516369939,118.078374,4,CCM,0.0,2.0,CCM,0.022211034700000003,3.1,2564600099,1332,1,2626150501473,53.60863855896378,-28.535135961213193
567,object,179861603077460065,53.30265495742933,-27.734393376684842,27.8422442,galaxySED/Inst.79E06.02Z.spec.gz,0.956471599,-0.0106084246,0.00023892267999999997,0.055594761500000006,0,0,sersic2d,0.04519815,0.045192837699999995,126.295758,4,CCM,0.0,2.0,CCM,0.024025028799999997,3.1,2564609675,1333,0,2626160307297,53.30279429494936,-27.73439778929609
568,object,179861603077461089,53.302807939287476,-27.73439829027505,27.8422442,galaxySED/Inst.79E06.02Z.spec.gz,0.956471599,-0.0106084246,0.00023892267999999997,0.055594761500000006,0,0,sersic2d,0.04519815,0.045192837699999995,126.295758,4,CCM,0.0,2.0,CCM,0.024025028799999997,3.1,2564609675,1333,1,2626160307297,53.30279429494936,-27.73439778929609
569,object,179861700859224161,53.21047531975428,-28.60988039705039,26.9589002,galaxySED/Inst.40E09.1Z.spec.gz,0.92499545,0.00413357478,0.0032387087100000005,-0.013858823999999999,0,0,sersic2d,0.174512759,0.16488783099999998,168.468902,4,CCM,0.0,2.0,CCM,0.0267158248,3.1,2564619224,1334,0,2626170085473,53.21075883533509,-28.609873559917716
570,object,179861700859225185,53.21059659194281,-28.609869793047984,26.9589002,galaxySED/Inst.40E09.1Z.spec.gz,0.92499545,0.00413357478,0.0032387087100000005,-0.013858823999999999,0,0,sersic2d,0.174512759,0.16488783099999998,168.468902,4,CCM,0.0,2.0,CCM,0.0267158248,3.1,2564619224,1334,1,2626170085473,53.21075883533509,-28.609873559917716
571,object,179861700859226209,53.21108036711782,-28.60987432208461,26.9589002,galaxySED/Inst.40E09.1Z.spec.gz,0.92499545,0.00413357478,0.0032387087100000005,-0.013858823999999999,0,0,sersic2d,0.174512759,0.16488783099999998,168.468902,4,CCM,0.0,2.0,CCM,0.0267158248,3.1,2564619224,1334,2,2626170085473,53.21075883533509,-28.609873559917716
572,object,179861700859227233,53.21101366566158,-28.609870701113344,26.9589002,galaxySED/Inst.40E09.1Z.spec.gz,0.92499545,0.00413357478,0.0032387087100000005,-0.013858823999999999,0,0,sersic2d,0.174512759,0.16488783099999998,168.468902,4,CCM,0.0,2.0,CCM,0.0267158248,3.1,2564619224,1334,3,2626170085473,53.21075883533509,-28.609873559917716
573,object,179861707208028257,53.61741122332216,-28.27281993781344,31.479676,galaxySED/Inst.80E08.04Z.spec.gz,0.9157184290000001,0.022904292000000003,-0.017054918500000002,0.00629763836,0,0,sersic2d,0.0480215624,0.0467076451,89.58881740000001,4,CCM,0.2,2.2,CCM,0.0275151329,3.1,2564619844,1335,0,2626170720353,53.617449107582004,-28.272821277513035
574,object,179861707208029281,53.61739875537996,-28.272821741569484,31.479676,galaxySED/Inst.80E08.04Z.spec.gz,0.9157184290000001,0.022904292000000003,-0.017054918500000002,0.00629763836,0,0,sersic2d,0.0480215624,0.0467076451,89.58881740000001,4,CCM,0.2,2.2,CCM,0.0275151329,3.1,2564619844,1335,1,2626170720353,53.617449107582004,-28.272821277513035
575,object,179861707208030305,53.617459486271166,-28.272822346099094,31.479676,galaxySED/Inst.80E08.04Z.spec.gz,0.9157184290000001,0.022904292000000003,-0.017054918500000002,0.00629763836,0,0,sersic2d,0.0480215624,0.0467076451,89.58881740000001,4,CCM,0.2,2.2,CCM,0.0275151329,3.1,2564619844,1335,2,2626170720353,53.617449107582004,-28.272821277513035
576,object,179861707208031329,53.61749557367137,-28.272821077474134,31.479676,galaxySED/Inst.80E08.04Z.spec.gz,0.9157184290000001,0.022904292000000003,-0.017054918500000002,0.00629763836,0,0,sersic2d,0.0480215624,0.0467076451,89.58881740000001,4,CCM,0.2,2.2,CCM,0.0275151329,3.1,2564619844,1335,3,2626170720353,53.617449107582004,-28.272821277513035
577,object,179861918766432353,53.41695312094307,-28.431575675536063,26.6990469,galaxySED/Inst.12E10.002Z.spec.gz,0.9718419309999999,0.008594573309999999,-0.000338777439,-0.0073056438900000005,0,0,sersic2d,0.0742419884,0.0708997846,33.048646399999996,4,CCM,0.1,4.000000000000002,CCM,0.0223409192,3.1,2564640504,1336,0,2626191876193,53.417417261688435,-28.431571454597588
578,object,179861918766433377,53.41770024517649,-28.431575146598366,26.6990469,galaxySED/Inst.12E10.002Z.spec.gz,0.9718419309999999,0.008594573309999999,-0.000338777439,-0.0073056438900000005,0,0,sersic2d,0.0742419884,0.0708997846,33.048646399999996,4,CCM,0.1,4.000000000000002,CCM,0.0223409192,3.1,2564640504,1336,1,2626191876193,53.417417261688435,-28.431571454597588
