obsHistIDs, filter_index, moonAlt, moonPhase, rotSkyPos, altitude, vSkyBright, filtSkyBrightness, rawSeeing, airmass, dist2Moon, sunAlt, field, ra, dec, randomDitherFieldPerVisitRA, randomDitherFieldPerVisitDec
1333266,2,13.533778783,16.572633,254.891963503,42.4371504204,21.094175,20.897038,0.38026,1.481968,57.1945951665,-18.8416597971,1323,93.1078762442,-29.9663229389,94.4003261844,-29.4223568082
1333267,2,13.4364332536,16.576527,253.45991279,44.3617156542,21.12064,20.923522,0.38026,1.430241,56.5533408022,-19.3884907168,1333,96.2172036068,-29.4075744971,96.6584569701,-28.0040570822
1333268,2,13.3389158369,16.580423,250.71533036,41.6853152016,21.074104,20.877006,0.38026,1.503678,54.1113946793,-19.525885996,1447,94.0409380135,-26.9236878637,94.483824852,-25.7802359919
1333269,2,13.2413411244,16.584315,250.796518479,43.9361798998,21.105786,20.908708,0.38026,1.441225,53.4888187391,-19.6633958669,1464,97.0530344383,-26.341505448,96.4271806716,-25.7540518207
1419400,2,-37.5952559811,13.031014,37.5143543404,48.2058613891,21.340369,21.060369,0.684051,1.341306,111.800853493,-41.9637726901,1323,93.1078762442,-29.9663229389,92.9126397165,-28.5947765689
1419401,2,-37.6012720379,13.034237,40.946944491,46.7704875207,21.322105,21.042105,0.684051,1.37247,113.304008269,-41.8551398921,1447,94.0409380135,-26.9236878637,92.7715261437,-26.9652845996
1419402,2,-37.6068870243,13.037466,39.8340312698,49.6589969491,21.358097,21.078097,0.684051,1.311986,114.906857701,-41.7464497984,1431,90.9908544869,-27.4389488088,91.6939606134,-28.558909411
1419403,2,-37.6120436445,13.040684,43.295842268,47.936685817,21.337001,21.057001,0.684051,1.346978,116.288831903,-41.6373586342,1564,92.1208418505,-24.4157942986,92.447160524,-25.8636586469
1419404,2,-37.6167991942,13.043914,42.5239535264,50.8399202607,21.371949,21.091949,0.684051,1.289687,117.929439253,-41.5283820615,1542,89.0888637902,-24.8893439163,89.4957542501,-24.8197868399
1419423,2,-37.626711364,13.106586,31.9840511102,52.7459789577,21.393279,21.113279,0.684051,1.256349,110.332935622,-39.3643777651,1212,92.1411245564,-32.9919984634,91.7505894848,-31.7070833121
1419439,2,-37.5151564813,13.159013,36.6095966861,56.3794481113,21.430517,21.150517,0.684051,1.200883,113.51795071,-37.5113176641,1305,89.9551759765,-30.452764107,90.8931933481,-31.5974764859
1419440,2,-37.5047286495,13.162254,38.164890621,53.7699691292,21.404223,21.124223,0.684051,1.239698,111.973199198,-37.3769590611,1323,93.1078762442,-29.9663229389,92.1692594418,-29.6749166043
1419441,2,-37.4937278598,13.165521,42.3080057334,52.4042096329,21.389547,21.109547,0.684051,1.262097,113.490907102,-37.2596746005,1447,94.0409380135,-26.9236878637,94.5426879315,-25.7326804949
1419442,2,-37.4824405912,13.168762,41.1866127367,55.2990788928,21.419906,21.139906,0.684051,1.216349,115.081667124,-37.14130152,1431,90.9908544869,-27.4389488088,92.3435477811,-27.3288836164
1419443,2,-37.4706949564,13.172023,45.3506408086,53.6101139043,21.402538,21.122538,0.684051,1.242242,116.478996595,-37.0236159889,1564,92.1208418505,-24.4157942986,92.2454293888,-24.9256694405
1419444,2,-37.4586055469,13.175265,44.668935624,56.5173017568,21.431844,21.151844,0.684051,1.198968,118.107228057,-36.9051283168,1542,89.0888637902,-24.8893439163,90.4810835227,-24.3070469091
1419462,2,-37.1366032661,13.23914,30.4926419695,58.2656824687,21.44813,21.16813,0.684051,1.175787,110.489582283,-34.5506155535,1212,92.1411245564,-32.9919984634,92.5798190169,-31.9723627712
1420356,2,-34.8865407088,21.292363,183.3687825,62.5155396183,21.483663,21.203663,0.552091,1.127225,114.485905609,-28.6028552738,1220,95.3622932807,-32.459147714,94.9448864643,-32.6255919535
1420357,2,-34.8825873,21.296283,187.580652548,64.3094704748,21.496984,21.216984,0.552091,1.109697,117.627433199,-28.4732522206,1323,93.1078762442,-29.9663229389,94.2994010688,-29.8742486212
1420361,2,-34.8624764814,21.311914,191.860876461,68.9997602816,21.527265,21.247265,0.552091,1.071148,121.708095912,-27.9571318387,1413,87.901867126,-27.8835640578,87.6025210889,-26.7563268917
1420407,2,-34.1053700509,21.499936,19.534480363,75.886712979,21.560224,21.280224,0.552091,1.031125,121.842511811,-21.5496302242,1413,87.901867126,-27.8835640578,88.711358965,-27.3167369111
1420409,2,-34.0516839055,21.508047,12.0536569108,72.0473800896,21.543507,21.263507,0.552091,1.051181,117.803445834,-21.255015326,1323,93.1078762442,-29.9663229389,92.9679964149,-30.2193411012
1420430,2,-33.3542223815,21.596828,193.903929367,79.4432339007,21.572059,21.292059,0.552091,1.017218,121.908401957,-18.1355466104,1413,87.901867126,-27.8835640578,87.609521819,-28.6356857555
1420431,2,-33.319787618,21.600642,193.812599894,76.8273377913,17.278816,16.998816,0.552091,1.027024,120.997399063,-18.0015317821,1431,90.9908544869,-27.4389488088,91.571428667,-28.7911292053
1420432,2,-33.2829464318,21.604683,202.96439746,72.208152047,17.278438,16.998438,0.552091,1.050231,121.996981232,-17.8674023623,1568,95.1401002477,-23.8813965631,95.1461783088,-24.7313794521
1422758,2,-12.4500864093,48.618769,104.21185561,49.9297768031,21.361317,21.081317,0.734155,1.306756,121.533343785,-42.8977511919,1212,92.1411245564,-32.9919984634,92.6981339975,-32.5519668768
1422759,2,-12.5555679394,48.623076,106.009281509,47.3026507209,21.328964,21.048964,0.734155,1.360649,122.472593498,-42.7966241411,1220,95.3622932807,-32.459147714,93.7060431331,-32.3932575675
1422760,2,-12.6608202863,48.627379,109.443246758,46.0514827836,21.312671,21.032671,0.734155,1.388963,125.589770383,-42.6952106113,1333,96.2172036068,-29.4075744971,94.9450732515,-30.100395063
1422761,2,-12.7655569713,48.631668,112.620469619,44.635417593,21.293526,21.013526,0.734155,1.423305,128.71748969,-42.5935678985,1464,97.0530344383,-26.341505448,98.131735506,-26.655944686
1422764,2,-13.0784492232,48.644513,114.702540951,45.9115091943,21.310812,21.030812,0.734155,1.392246,130.952827232,-42.2886397599,1568,95.1401002477,-23.8813965631,96.6522842425,-24.4728035992
1422765,2,-13.182441063,48.648793,111.45404214,47.9319302673,21.336942,21.056942,0.734155,1.347079,127.796402739,-42.1862522019,1447,94.0409380135,-26.9236878637,95.036533746,-26.1882392378
1422766,2,-13.2869485649,48.6531,110.339180862,50.821127245,21.371733,21.091733,0.734155,1.290032,126.782439329,-42.0838646439,1431,90.9908544869,-27.4389488088,91.1481188817,-27.412134384
1422767,2,-13.3910549962,48.657398,113.932714858,49.1068948177,21.351451,21.071451,0.734155,1.322874,129.95152619,-41.9805030577,1564,92.1208418505,-24.4157942986,93.0722375974,-24.98921046
1422773,2,-14.0130579786,48.683202,113.082731968,52.7091377715,21.392879,21.112879,0.734155,1.256964,128.85161911,-41.3559217652,1542,89.0888637902,-24.8893439163,88.4813072342,-25.3541272797
1422774,2,-14.1167633396,48.687526,109.018914215,54.6911133764,21.413764,21.133764,0.734155,1.225422,125.682016588,-41.2506694182,1413,87.901867126,-27.8835640578,87.1009317351,-27.5230590131
1422798,2,-16.7430872809,48.799284,106.142207717,55.5689993101,21.422593,21.142593,0.734155,1.212407,121.553053533,-38.435154813,1212,92.1411245564,-32.9919984634,93.9207676712,-32.6618601819
1422799,2,-16.8420943879,48.803591,108.124928167,52.9486341299,21.395474,21.115474,0.734155,1.252986,122.507314741,-38.3227977893,1220,95.3622932807,-32.459147714,94.3780905158,-31.6499594199
1422800,2,-16.94184634,48.807937,112.293081535,51.8032914974,21.382888,21.102888,0.734155,1.272442,125.626611569,-38.2109564277,1333,96.2172036068,-29.4075744971,96.0011479653,-30.6388035031
1422801,2,-17.0410253343,48.812264,116.146623778,50.4574136366,21.367517,21.087517,0.734155,1.296766,128.756680004,-38.097854559,1464,97.0530344383,-26.341505448,97.4035227771,-25.6856979557
1422803,2,-17.2376071538,48.820864,118.889888405,51.6351283845,21.381002,21.101002,0.734155,1.275394,130.978037375,-37.8729686244,1568,95.1401002477,-23.8813965631,96.1252474223,-24.4366499623
1422805,2,-17.4349911143,48.82953,118.152606314,54.6946657147,21.4138,21.1338,0.734155,1.225368,129.959433007,-37.6479108025,1564,92.1208418505,-24.4157942986,90.3798253875,-24.4267377925
1422806,2,-17.5336544466,48.833872,113.812393721,56.6604266141,21.433214,21.153214,0.734155,1.196994,126.788512682,-37.5328608772,1431,90.9908544869,-27.4389488088,90.8164175433,-26.8957275233
1422807,2,-17.6313437507,48.838178,114.934932633,54.045733716,21.407109,21.127109,0.734155,1.235355,127.819664825,-37.4186130928,1447,94.0409380135,-26.9236878637,92.3597416311,-27.3294565742
1422808,2,-17.7308092239,48.842573,112.712085571,59.7046659712,21.460797,21.180797,0.734155,1.158165,125.673135742,-37.3051101536,1413,87.901867126,-27.8835640578,87.7512866054,-29.0059310827
1422914,2,-27.2162401138,49.315615,102.109845347,70.4045954994,21.535083,21.255083,0.734155,1.061477,129.952271035,-23.8485087856,1564,92.1208418505,-24.4157942986,93.0883458851,-25.7009959288
1422918,2,-27.5177305056,49.333378,90.3196344299,65.9946539419,21.508613,21.228613,0.734155,1.094684,126.614448103,-23.3166320644,1365,99.2852207124,-28.7786387254,100.285967855,-29.5780294412
1422919,2,-27.5937620051,49.337896,83.861311459,74.3916369084,21.554204,21.274204,0.734155,1.03829,123.63002554,-23.1841069264,1305,89.9551759765,-30.452764107,91.728256783,-30.1421063905
1424462,2,-3.16381564893,67.377825,98.9533062616,49.4423616068,20.590392,20.656733,0.536253,1.316223,125.432436172,-38.5893377556,1365,99.2852207124,-28.7786387254,98.8863338444,-28.5327252397
1424510,2,-9.36843290818,67.578733,87.9004920273,57.6025411166,21.162562,20.882562,0.536253,1.184343,122.46021761,-32.8056152927,1234,98.5356773248,-31.8503800566,99.7711976294,-31.1863219721
1424511,2,-9.49098858056,67.582778,92.8040940212,56.590010101,21.156153,20.876153,0.536253,1.197964,125.390266478,-32.6788770284,1365,99.2852207124,-28.7786387254,99.0506736651,-27.9880142639
1434066,2,0.208040975412,55.075723,177.921099784,44.3650961052,20.53201,20.565546,0.458892,1.430154,57.4466965963,-46.8511026825,1323,93.1078762442,-29.9663229389,94.2217561896,-29.3910160168
1434067,2,0.326815126343,55.070696,180.946832604,42.8769528239,20.476945,20.510466,0.458892,1.469673,54.3326709798,-46.8048076927,1447,94.0409380135,-26.9236878637,93.7745118916,-26.3479225753
1434069,2,0.564707202881,55.060618,179.826528227,45.8975863199,20.539102,20.572597,0.458892,1.392574,55.9558031176,-46.7108426143,1431,90.9908544869,-27.4389488088,90.2085996955,-28.9413587392
1434070,2,0.68371053693,55.055573,176.454270533,47.6687134562,20.594443,20.627924,0.458892,1.352703,59.0571090711,-46.6632871173,1305,89.9551759765,-30.452764107,91.1103337685,-31.1434074332
1434090,2,3.13310511111,54.950897,180.894922628,49.7874540868,20.564498,20.5977,0.458892,1.309496,54.5499938715,-45.5622341224,1542,89.0888637902,-24.8893439163,89.158657947,-26.1743163634
1434092,2,3.36784591978,54.94078,181.662113116,47.3024788335,20.510739,20.543915,0.458892,1.360652,52.8398294446,-45.4451215491,1564,92.1208418505,-24.4157942986,92.5492845516,-23.3982212544
1434093,2,3.48472930999,54.935737,178.25416015,49.3068570882,20.5707,20.603862,0.458892,1.318895,55.9989468396,-45.3855912341,1431,90.9908544869,-27.4389488088,90.8127377114,-27.8537702525
1434105,2,4.97568008448,54.871051,174.881673272,48.4858085678,20.575683,20.608673,0.458892,1.335489,59.0648440013,-44.5879193918,1220,95.3622932807,-32.459147714,95.1780014148,-33.0192712545
1434106,2,5.09216240423,54.865969,177.002533847,50.0146318526,20.578487,20.611463,0.458892,1.305131,57.5061123197,-44.5221438369,1323,93.1078762442,-29.9663229389,92.7619134135,-29.1995335217
1434107,2,5.20824365352,54.860901,175.515765664,52.9183819583,20.628263,20.661225,0.458892,1.253486,59.1211657526,-44.4559099158,1305,89.9551759765,-30.452764107,90.40786756,-31.1038733454
1434109,2,5.44384389888,54.850598,180.68923078,48.8806910802,20.526581,20.559516,0.458892,1.327423,54.397071436,-44.3225826368,1447,94.0409380135,-26.9236878637,93.4419611968,-26.1884684209
1434110,2,5.55906571148,54.845554,184.052435741,47.1499001727,20.465202,20.498123,0.458892,1.364009,51.2144627713,-44.2530255605,1568,95.1401002477,-23.8813965631,96.1525673669,-25.1522169527
1434142,2,9.43730243516,54.673018,181.278689759,51.9095751684,20.471636,20.504098,0.458892,1.27059,51.2621328599,-41.7192915989,1568,95.1401002477,-23.8813965631,94.5843649537,-24.2790292729
1439953,2,-35.4168131482,3.597883,110.850431103,44.4502376336,21.290966,21.010966,0.634729,1.427986,110.504078116,-44.7645049842,1234,98.5356773248,-31.8503800566,97.53731864,-30.717298721
1439954,2,-35.4407627841,3.599612,112.538880429,45.9511578737,21.311339,21.031339,0.634729,1.391315,113.657867003,-44.7322474604,1333,96.2172036068,-29.4075744971,96.5784802091,-29.4881896589
1439955,2,-35.4643113494,3.601337,115.705503571,44.5336029928,21.29212,21.01212,0.634729,1.425873,115.427046083,-44.6994169787,1464,97.0530344383,-26.341505448,96.9752262828,-26.4350121602
1439956,2,-35.4877453233,3.603086,116.981136807,48.309051088,21.341653,21.061653,0.634729,1.339153,119.830627809,-44.6661854266,1564,92.1208418505,-24.4157942986,92.2053474383,-24.2356563678
1439968,2,-35.7392164995,3.624201,112.83332344,51.8550868821,21.383467,21.103467,0.634729,1.271539,118.170081527,-44.2199085999,1431,90.9908544869,-27.4389488088,90.1339701222,-28.1945082533
1439969,2,-35.7573792616,3.625951,108.7285965,53.5508127725,21.401911,21.121911,0.634729,1.243191,116.313354496,-44.1795150754,1305,89.9551759765,-30.452764107,88.2715567573,-30.1353454885
1439970,2,-35.7750836575,3.62769,110.228600008,50.922197,21.372896,21.092896,0.634729,1.288181,115.044081093,-44.1387777762,1323,93.1078762442,-29.9663229389,91.2633143348,-29.7895081633
