obshistid,expmjd,filter,rotskypos,start_run,end_run,altitude,rawseeing,airmass,moonalt,moonphase,dist2moon,sunalt,cputime,hostname,cputime_fell,runlimit,vskybright,filtskybrightness
1934776,62429.35938,4,256.3686523,57449.645,57450.770,60.04918671, 0.4590520, 1.1541311, -0.01197481,96.3675766,  60.3125153,-17.97099304, 75416.41,0,  75416.41,0,17.167618,17.000000
1934802,62429.37109,5,255.8495941,57449.645,57450.387,56.25500107, 0.4590520, 1.2026230, -3.69775510,96.4102097,  60.2374039,-14.47383022, 62668.54,3, 107163.20,0,17.196333,17.000000
1937945,62435.12109,2, 76.7612762,57449.645,57455.246,50.83356094, 0.5677900, 1.2898030,  7.63959026,87.5508957,  54.9479141,-42.01723099,429293.00,3, 712264.25,1,19.634846,19.814131
1937955,62435.12891,1, 76.7612762,57455.344,57460.387,52.54584503, 0.5677900, 1.2597030,  9.01451683,87.5161133,  54.9790802,-42.85517883,420899.19,0,1138962.62,1,19.627096,19.445629
1937975,62435.13672,3, 76.7612762,57449.645,57454.211,55.55387497, 0.5677900, 1.2126271, 11.37980080,87.4550323,  55.0326538,-44.16777039,352923.06,4, 500829.89,0,19.613255,18.948809
1938001,62435.14844,4, 76.7612762,57449.645,57453.547,59.34645462, 0.5677900, 1.1624340, 14.26527405,87.3780212,  55.0980835,-45.51250076,299374.47,0, 299374.47,0,19.599121,18.199303
1938021,62435.16016,5, 76.7612762,57449.645,57452.141,62.36725998, 0.5677900, 1.1287481, 16.48038673,87.3166275,  55.1485634,-46.31853867,197434.06,0, 197434.06,0,19.591372,17.299999
1940246,62438.09375,2,120.0292664,57449.645,57450.047,44.74708557, 0.4478100, 1.4205019,-27.51217270,63.3347244,  74.2352753,-36.14223480, 32939.89,4,  46744.70,0,21.295063,21.015062
1940256,62438.10156,1,120.0292664,57449.645,57450.160,46.44814301, 0.4478100, 1.3797890,-25.87540436,63.2810898,  74.2916565,-37.23526764, 43355.44,0,  43355.44,0,21.317900,21.727900
1940276,62438.10938,3,120.0292664,57449.645,57450.016,49.43852234, 0.4478100, 1.3162980,-23.01382446,63.1870003,  74.3891754,-39.03458405, 29999.37,3,  51298.92,0,21.355455,19.995457
1940302,62438.12109,4,120.0292664,57449.645,57450.566,53.21276855, 0.4478100, 1.2486540,-19.43111801,63.0685501,  74.5090942,-41.06417084, 74420.20,0,  74420.20,0,21.398312,19.248312
1940322,62438.13281,5,120.0292664,57449.645,57451.020,56.22234344, 0.4478100, 1.2030810,-16.59801483,62.9742966,  74.6021957,-42.47146988,106518.40,0, 106518.40,0,21.428999,17.299999
1942539,62441.08594,2, 96.4564667,57449.645,57450.000,45.09619141, 0.6718640, 1.4118510,-52.99240875,32.3805084,  99.6671524,-33.92506027, 28954.53,3,  49512.25,0,21.299837,21.019838
1942549,62441.09375,1, 96.4564667,57449.645,57450.152,46.79793167, 0.6718640, 1.3718520,-51.54333878,32.3232193,  99.7390060,-35.05819702, 41894.90,0,  41894.90,0,21.322460,21.732462
1942569,62441.10156,3, 96.4564667,57449.645,57450.238,49.78945923, 0.6718640, 1.3094580,-48.94182587,32.2228241,  99.8639069,-36.93652725, 49335.27,0,  49335.27,0,21.359652,19.999653
1942595,62441.11328,4, 96.4564667,57449.645,57450.488,53.56496429, 0.6718640, 1.2429640,-45.57833481,32.0966148, 100.0191193,-39.08299637, 71671.05,0,  71671.05,0,21.402061,19.252062
1942615,62441.12500,5, 96.4564667,57449.645,57450.992,56.57540131, 0.6718640, 1.1981660,-42.84561157,31.9963245, 100.1407623,-40.59807205,109405.86,0, 109405.86,0,21.432402,17.299999
1944142,62450.15625,0,105.0971909,57449.645,57449.793,74.46131134, 0.8605840, 1.0379380, -7.69172907,21.6783466, 111.8621597,-41.58338547, 10862.29,3,  18574.52,0,21.500488,22.160488
1945533,62452.09375,2,143.7795105,57449.645,57450.664,56.49925232, 0.9456500, 1.1992180, 28.41429520,41.1040497,  94.9560089,-32.55654907, 80176.76,4, 113778.10,0,20.902578,20.864199
1945543,62452.10156,1,143.7795105,57449.645,57452.480,58.21921539, 0.9456500, 1.1763771, 26.72704887,41.1614761,  94.9209976,-33.58626938,238532.34,0, 238532.34,0,20.924582,21.029156
1945563,62452.10938,3,143.7795105,57449.645,57451.277,61.23847580, 0.9456500, 1.1407340, 23.77253532,41.2621574,  94.8579178,-35.27661133, 78238.23,0,  78238.23,0,20.962278,19.944937
1945589,62452.12109,4,143.7795105,57449.645,57450.758,65.04096222, 0.9456500, 1.1030130, 20.06589890,41.3887939,  94.7752991,-37.17596436, 84323.33,0,  84323.33,0,21.008720,19.172209
1945609,62452.13281,5,143.7795105,57449.645,57451.258,68.06543732, 0.9456500, 1.0780391, 17.12886047,41.4894829,  94.7068863,-38.48844147,122434.91,0, 122434.91,0,21.045422,17.299999
1946612,62455.08984,2,164.6280670,57449.645,57453.148,57.26942444, 0.6537430, 1.1887490, 48.29134750,70.6224136,  70.2789459,-30.74371147,278480.47,3, 476201.61,0,20.069324,20.144318
1946622,62455.09375,1,164.6280670,57449.645,57455.176,58.99018860, 0.6537430, 1.1667560, 46.96678162,70.6713791,  70.2587204,-31.80947113,421403.00,3, 654183.12,1,20.087910,20.042114
1946642,62455.10547,3,164.6280670,57449.645,57452.324,62.01059341, 0.6537430, 1.1324610, 44.55612183,70.7571411,  70.2222824,-33.56982803,226134.36,0, 226134.36,0,20.118755,19.283298
1946668,62455.11719,4,164.6280670,57449.645,57450.773,65.81371307, 0.6537430, 1.0962310, 41.38789368,70.8648911,  70.1743774,-35.57048035, 84874.39,3, 145135.21,0,20.154734,18.541653
1946688,62455.12500,5,164.6280670,57449.645,57451.320,68.83801270, 0.6537430, 1.0723140, 38.77938843,70.9504547,  70.1345062,-36.97474289,141275.42,0, 141275.42,0,20.181425,17.299999
1949379,62458.32422,2,253.7753754,57449.645,57450.293,45.98410416, 0.8264430, 1.3905410, -1.40386117,93.1594238,  52.1489563,-21.19525528, 55153.27,0,  55153.27,0,19.504723,19.742895
1949399,62458.33594,1,253.0337982,57449.645,57450.234,43.00615311, 0.8264430, 1.4661170, -4.24704981,93.2054291,  52.1084480,-18.82744980, 48544.48,0,  48544.48,0,19.722445,19.464170
1949409,62458.33984,3,252.5877533,57449.645,57450.270,41.31283569, 0.8264430, 1.5147680, -5.87699986,93.2316055,  52.0846138,-17.44255447, 53157.61,0,  53157.61,0,17.203735,16.628824
1949429,62458.35156,4,251.7675171,57449.645,57450.277,38.35459518, 0.8264430, 1.6115431, -8.74728966,93.2773743,  52.0416985,-14.95958424, 44791.17,3,  76592.91,0,17.231928,17.000000
1952756,62464.06250,2, 94.2219925,57449.645,57450.230,56.43811798, 0.5677380, 1.2000670, -3.76152515,92.0634766,  64.8396301,-23.07450104, 50268.43,0,  50268.43,0,20.081705,20.308372
1952766,62464.06641,1, 94.2219925,57449.645,57450.164,58.15796661, 0.5677380, 1.1771580, -2.25309920,92.0341568,  64.8822556,-24.30217743, 42618.68,0,  42618.68,0,19.968021,19.725559
1952786,62464.07812,3, 94.2219925,57449.645,57454.645,61.17710876, 0.5677380, 1.1414061,  0.36422926,91.9826202,  64.9554825,-26.37336159,406231.69,0, 499232.59,1,19.826897,19.232628
1952812,62464.08984,4, 94.2219925,57449.645,57451.473,64.97954559, 0.5677380, 1.1035640,  3.60201383,91.9175873,  65.0448074,-28.81742859,156567.30,3, 267730.08,0,19.832588,18.519024
1952832,62464.09766,5, 94.2219925,57449.645,57451.117,68.00407410, 0.5677380, 1.0785060,  6.12829924,91.8656998,  65.1136169,-30.61880684,103177.80,3, 176434.04,0,19.809875,17.299999
1954909,62467.05469,2,101.1568985,57449.645,57450.027,57.02127457, 0.5981390, 1.1920789,-31.23571014,69.3516006,  88.3076935,-21.06863213, 29608.32,3,  50630.23,0,21.436640,21.156639
1954919,62467.06250,1,101.1568985,57449.645,57450.215,58.74175262, 0.5981390, 1.1698160,-29.57367516,69.2986908,  88.3690567,-22.32690430, 43785.79,0,  43785.79,0,21.452393,21.862392
1954939,62467.07031,3,101.1568985,57449.645,57450.449,61.76175690, 0.5981390, 1.1350909,-26.65800667,69.2058487,  88.4750519,-24.45698929, 54702.99,0,  54702.99,0,21.477772,20.117771
1954965,62467.08203,4,101.1568985,57449.645,57450.633,65.56476593, 0.5981390, 1.0983850,-22.99027443,69.0889435,  88.6053467,-26.98579597, 44892.31,3,  76765.85,0,21.505728,19.355726
1954985,62467.09375,5,101.1568985,57449.645,57450.359,68.58911896, 0.5981390, 1.0741310,-20.07649803,68.9958801,  88.7064133,-28.86383820, 59941.05,3, 102499.20,0,21.524872,17.299999
1956327,62472.05859,2, 99.6409149,57449.645,57450.395,62.15732574, 0.4408250, 1.1309251,-47.82020187,17.2299232, 127.5843506,-20.83326149, 55024.99,0,  55024.99,0,21.480885,21.200886
1956337,62472.06250,1, 99.6409149,57449.645,57449.934,63.88181305, 0.4408250, 1.1137270,-47.57921600,17.1802044, 127.6320190,-22.07039070, 24404.13,3,  41731.06,0,21.493896,21.903896
1956357,62472.07422,3, 99.6409149,57449.645,57450.340,66.90628815, 0.4408250, 1.0871180,-46.97348785,17.0931625, 127.7146988,-24.16197395, 53373.23,0,  53373.23,0,21.514551,20.154552
1956383,62472.08594,4, 99.6409149,57449.645,57450.152,70.70866394, 0.4408250, 1.0594910,-45.89397812,16.9839058, 127.8170319,-26.63967323, 43245.54,3,  73949.87,0,21.536699,19.386700
1956403,62472.09375,5, 99.6409149,57449.645,57450.973,73.72534180, 0.4408250, 1.0417449,-44.79859543,16.8972168, 127.8968964,-28.47514343,109540.86,0, 109540.86,0,21.551321,17.299999
1957025,62473.05859,0, 96.7289658,57449.645,57449.785,63.03148651, 0.6344420, 1.1220150,-42.56973267, 9.1750822, 131.4421844,-20.68285942, 10963.02,3,  18746.76,0,21.487595,22.147594
1957746,62474.05859,0, 96.4074249,57449.645,57449.855,64.13334656, 0.8630610, 1.1113460,-35.09125900, 3.4031730, 132.1596985,-20.70085144, 17426.83,0,  17426.83,0,21.495720,22.155720
1958389,62475.19141,0,256.1476440,57449.645,57449.797,72.20947266, 0.6481490, 1.0502230,-36.87756729, 0.2207830, 128.7863007,-37.35083389, 11085.37,3,  18955.98,0,21.544296,22.204296
1958815,62476.05859,0, 97.8519669,57449.645,57449.789,66.23621368, 0.6487440, 1.0926419,-16.67725372, 0.3680860, 123.9048157,-20.67329216, 11108.91,3,  18996.24,0,21.510212,22.170212
1959520,62477.06250,0, 83.1428757,57449.645,57449.785,67.30300140, 0.7395170, 1.0839440, -6.97352648, 3.2138491, 116.3941956,-20.67586899, 10499.19,3,  17953.62,0,21.510439,22.170439
1960223,62478.06250,0,104.8141403,57449.645,57449.883,68.31049347, 0.7375570, 1.0761960,  2.55699611, 8.5657663, 107.8158188,-20.64000320, 19496.55,1,  22031.10,0,21.482605,21.961773
1960931,62479.06250,0,100.3233566,57449.645,57450.051,69.31987000, 0.9845130, 1.0688720, 11.56985092,15.8884335,  98.8155136,-20.60986519, 34016.58,0,  34016.58,0,21.423792,21.748369
1963020,62482.06641,2,104.1001816,57449.645,57450.754,72.98937988, 0.5106760, 1.0457520, 32.67607117,44.0300407,  73.0228424,-21.00188255, 94502.12,3, 161598.62,0,20.894827,20.875648
1963030,62482.07031,1,104.1001816,57449.645,57452.152,74.70664978, 0.5106760, 1.0367130, 31.06623077,44.0849113,  72.9948807,-22.19701576,194726.98,4, 276335.29,0,20.906879,20.986788
1963050,62482.08203,3,104.1001816,57449.645,57450.500,77.70172882, 0.5106760, 1.0234880, 28.21834373,44.1810989,  72.9443436,-24.21124840, 66912.42,4,  94954.81,0,20.927214,19.929028
1963076,62482.09375,4,104.1001816,57449.645,57451.055,81.40721893, 0.5106760, 1.0113530, 24.59782219,44.3020744,  72.8777695,-26.58506966,107800.11,0, 107800.11,0,20.951887,19.134495
1963096,62482.10156,5,104.1001816,57449.645,57450.434,84.21677399, 0.5106760, 1.0051160, 21.69464493,44.3982506,  72.8224182,-28.33259201, 67414.73,3, 115279.18,0,20.971355,17.299999
1965067,62485.06641,2,112.8791580,57449.645,57455.172,75.46381378, 0.9245960, 1.0330700, 42.54246140,72.2173615,  54.1230240,-20.59800529,397184.00,3, 679184.66,0,19.951714,20.030960
1965077,62485.07031,1,112.8791580,57449.645,57455.180,77.17191315, 0.9245960, 1.0255990, 41.67735291,72.2642365,  54.1142006,-21.79737663,429544.00,3, 831503.19,1,19.959938,19.908302
1965097,62485.08203,3,112.8791580,57449.645,57452.309,80.13703156, 0.9245960, 1.0150020, 40.02602768,72.3463364,  54.0978165,-23.81991768,189301.31,3, 323705.25,0,19.972994,19.147072
1965123,62485.09375,4,112.8791580,57449.645,57451.027,83.73532104, 0.9245960, 1.0060080, 37.72846985,72.4494934,  54.0755272,-26.20588684,117627.77,3, 201143.50,0,19.987165,18.386761
1965143,62485.10156,5,112.8791580,57449.645,57451.836,86.21839905, 0.9245960, 1.0021820, 35.74626541,72.5314178,  54.0562744,-27.96469498,167559.20,0, 167559.20,0,19.996887,17.299999
1971355,62494.07031,2, 94.5055466,57449.645,57450.004,83.85736084, 0.6637170, 1.0057750, -2.62059426,89.8878174,  86.5723190,-20.53876114, 29038.04,3,  49655.05,0,20.396902,20.600725
1971365,62494.07422,1, 94.5055466,57449.645,57449.977,85.34395599, 0.6637170, 1.0033110, -1.01293206,89.8531189,  86.6205063,-21.73498154, 27140.13,4,  38514.31,0,20.283503,20.070484
1971374,62494.07812,3, 94.5055466,57449.645,57452.391,86.49634552, 0.6637170, 1.0018730,  0.46736166,89.8209839,  86.6642761,-22.81197166,209551.89,3, 358333.74,0,20.217937,19.590162
1971386,62494.10156,4,234.5504150,57449.645,57451.102,85.02687836, 0.6637170, 1.0037791,  6.46846437,89.6886063,  86.8366776,-26.65800667,114568.20,3, 195911.63,0,20.144403,18.788486
1971412,62494.11328,5,248.4378204,57449.645,57451.629,81.55893707, 0.6637170, 1.0109520,  9.89114189,89.6113129,  86.9314499,-28.79256248,158937.02,0, 158937.02,0,20.070433,17.299999
1973403,62497.07031,2,133.2777100,57449.645,57449.996,86.15675354, 0.7164000, 1.0022540,-24.08514023,63.9741669, 112.1842804,-20.55543327, 28774.07,3,  49203.66,0,21.585026,21.305025
1973405,62497.08594,1,133.2777100,57449.645,57450.211,86.26916504, 0.7164000, 1.0021240,-19.35262299,63.8047028, 112.3456192,-23.95020866, 43370.39,0,  43370.39,0,21.585140,21.995140
1973414,62497.08984,3,233.0148773,57449.645,57450.266,85.22030640, 0.7164000, 1.0034900,-17.62337875,63.7432632, 112.4024582,-24.83949661, 52112.70,0,  52112.70,0,21.583946,20.223946
1973434,62497.10156,4,246.1026154,57449.645,57450.582,82.51904297, 0.7164000, 1.0085850,-14.73068714,63.6409416, 112.4950485,-26.68671227, 73596.02,0,  73596.02,0,21.579510,19.429510
1973460,62497.11328,5,252.5048981,57449.645,57450.531,78.85302734, 0.7164000, 1.0192291,-11.07051849,63.5121307, 112.6080322,-28.82928848, 69123.91,4,  98093.10,0,21.487066,17.299999
1975414,62500.06250,2,141.6563568,57449.645,57450.031,86.39229584, 0.5980550, 1.0019860,-39.23288345,30.8678398, 130.6724243,-18.86921883, 30905.35,3,  52848.15,0,21.585260,21.305260
1975434,62500.08984,1,241.5859375,57449.645,57450.387,83.80413055, 0.5980550, 1.0058759,-35.00817871,30.6063499, 130.7947998,-24.17916298, 46930.31,0,  46930.31,0,21.581865,21.991865
1975444,62500.09375,3,246.9416046,57449.645,57450.004,82.20511627, 0.5980550, 1.0093271,-33.93416977,30.5471764, 130.8208771,-25.27752304, 29322.57,3,  50141.60,0,21.578867,20.218866
1975464,62500.10156,4,252.0192566,57449.645,57450.551,79.28997040, 0.5980550, 1.0177290,-31.96050262,30.4435043, 130.8651581,-27.10972786, 72897.05,0,  72897.05,0,21.571621,19.421621
1975490,62500.11719,5,254.9664459,57449.645,57451.211,75.53932953, 0.5980550, 1.0327179,-29.32896423,30.3132286, 130.9181061,-29.23076057,116521.67,0, 116521.67,0,21.558880,17.299999
1976812,62502.07812,0,237.2844543,57449.645,57449.855,84.62752533, 0.7046800, 1.0044130,-38.19073105,11.8788509, 130.8878479,-22.40643120, 17207.29,0,  17207.29,0,21.583139,22.243139
1977482,62503.07031,0,216.9083557,57449.645,57449.863,86.46431732, 1.0278890, 1.0019070,-34.76461411, 5.3806238, 126.4729843,-20.12399673, 18176.05,0,  18176.05,0,21.585329,22.245329
1978159,62504.06641,0,224.8115540,57449.645,57449.801,86.42489624, 0.9337590, 1.0019500,-29.01303673, 1.3380870, 119.7932129,-19.54932022, 10553.26,3,  18046.07,0,21.585293,22.245293
1978870,62505.06250,0,205.6786041,57449.645,57449.777,86.39608002, 0.7544570, 1.0019820,-21.71687698, 0.0192270, 111.6825943,-18.95882988, 10621.78,3,  18163.24,0,21.585264,22.245264
1979594,62506.06250,0,222.2345734,57449.645,57449.875,86.16780853, 0.5370840, 1.0022410,-14.17434597, 1.3949660, 102.7988281,-18.58766747, 17077.30,0,  17077.30,0,21.585037,22.245037
1980305,62507.06250,0,229.6250458,57449.645,57449.789,85.58522797, 0.6378290, 1.0029759, -6.52381182, 5.2163692,  93.6796875,-18.55053902, 10365.46,3,  17724.94,0,21.574581,22.234583
1981005,62508.06250,0,235.8509674,57449.645,57449.867,84.84657288, 0.5765240, 1.0040590,  0.90177828,11.0777540,  84.7079697,-18.60514259, 17595.53,3,  30088.36,0,21.530985,21.957123
2147060,62749.34375,2, 74.5984726,57449.645,57450.285,76.16184998, 0.5930080, 1.0298930,-25.76178741,55.6603622, 125.7340393,-34.83864212, 53486.86,0,  53486.86,0,21.561262,21.281263
2147070,62749.34766,1, 74.5984726,57449.645,57450.203,77.86622620, 0.5930080, 1.0228519,-26.81917953,55.7233772, 125.6951981,-33.16256714, 46550.99,0,  46550.99,0,21.567240,21.977240
2147090,62749.35938,3, 74.5984726,57449.672,57450.281,80.81845093, 0.5930080, 1.0129790,-28.58658409,55.8338356, 125.6255798,-30.20501709, 51715.93,0,  51715.93,0,21.575708,20.215708
2147116,62749.37109,4, 74.5984726,57449.672,57450.277,84.36419678, 0.5930080, 1.0048580,-30.64080811,55.9727173, 125.5352783,-26.45735741, 44203.64,3,  75588.23,0,21.582752,19.432753
2147133,62749.37891,5, 74.5984726,57449.672,57450.457,86.42414856, 0.5930080, 1.0019510,-31.94382858,56.0688782, 125.4709930,-23.84793663, 62938.79,3, 107625.33,0,21.585291,17.299999
2149667,62752.26172,2,156.2966461,57449.672,57455.336,53.63354874, 0.6232670, 1.2418680, 23.94167137,85.1109009, 101.7684784,-56.24056244,415266.91,3, 710106.43,0,19.824469,19.978134
2149677,62752.26953,1,156.2966461,57449.672,57455.062,55.34995651, 0.6232670, 1.2156020, 22.27207184,85.1552124, 101.7287140,-54.93083954,427321.00,3, 756189.62,1,19.858749,19.709154
2149697,62752.27734,3,156.2966461,57449.672,57451.816,58.36417389, 0.6232670, 1.1745400, 19.35354042,85.2327652, 101.6572113,-52.52103424,165409.75,3, 282850.68,0,19.920454,19.221561
2149723,62752.28906,4,156.2966461,57449.672,57451.051,62.16259766, 0.6232670, 1.1308700, 15.70087719,85.3300552, 101.5638199,-49.32066727,105651.24,4, 149928.71,0,20.002371,18.563641
2149743,62752.30078,5,156.2966461,57449.672,57450.730,65.18626404, 0.6232670, 1.1017150, 12.81351376,85.4072037, 101.4868698,-46.66838455, 81107.24,3, 138693.39,0,20.071795,17.299999
2158320,62762.23828,2,122.7487030,57449.672,57453.613,53.87332916, 0.5115700, 1.2380630, 15.19163227,64.1278534,  51.6755791,-57.83533478,300351.62,3, 513601.29,0,20.177425,20.235100
2158330,62762.24219,1,122.7487030,57449.672,57454.672,55.59008408, 0.5115700, 1.2121010, 16.49333572,64.0776825,  51.7017059,-56.90547943,423442.59,0, 652775.88,1,20.180111,20.158493
2158350,62762.25391,3,122.7487030,57449.672,57451.664,58.60481644, 0.5115700, 1.1715190, 18.71726990,63.9896812,  51.7465706,-55.08880234,156722.14,4, 222402.96,0,20.186077,19.310015
2158376,62762.26562,4,122.7487030,57449.672,57450.926,62.40364075, 0.5115700, 1.1283740, 21.39917183,63.8789368,  51.8013420,-52.51461792, 93955.84,3, 160664.50,0,20.195150,18.526182
2158396,62762.27344,5,122.7487030,57449.672,57450.703,65.42748260, 0.5115700, 1.0995851, 23.42961884,63.7908401,  51.8435135,-50.27727509, 80635.34,3, 137886.44,0,20.202942,17.299999
2160898,62765.20312,2,146.3740997,57449.672,57450.090,45.90148163, 0.4366060, 1.3924820,-20.61250114,36.3400917,  69.3738480,-60.20995712, 33653.99,4,  47758.07,0,21.310678,21.030680
2160908,62765.20703,1,146.3740997,57449.672,57450.008,47.60488510, 0.4366060, 1.3540770,-18.99183273,36.2888031,  69.4253540,-59.91104507, 28918.81,4,  41038.42,0,21.332813,21.742813
2160928,62765.21875,3,146.3740997,57449.672,57450.020,50.59904861, 0.4366060, 1.2941290,-16.16222191,36.1989098,  69.5142212,-59.11280060, 29684.86,3,  50761.11,0,21.369164,20.009165
2160954,62765.23047,4,146.3740997,57449.672,57450.262,54.37730408, 0.4366060, 1.2302120,-12.62684345,36.0858955,  69.6233139,-57.65044022, 47522.91,4,  67439.33,0,21.410545,19.260546
2160974,62765.23828,5,146.3740997,57449.672,57450.527,57.38951492, 0.4366060, 1.1871520, -9.83751392,35.9960747,  69.7078247,-56.16453171, 69983.12,4,  99312.40,0,21.371817,17.299999
2163340,62769.21875,0,119.9033279,57449.672,57449.809,54.76382065, 0.7554640, 1.2243220,-46.66913223, 5.7003822, 102.9907684,-57.26014328, 10795.88,3,  18460.96,0,21.414505,22.074505
2164198,62770.19922,0,105.0209198,57449.672,57449.852,49.53517914, 0.8301470, 1.3144020,-55.06301880, 1.8563401, 111.3649445,-58.30344009, 15245.61,0,  15245.61,0,21.356615,22.016617
2165052,62771.19141,0,130.7116089,57449.672,57449.836,47.97782516, 0.7806940, 1.3461070,-55.11269760, 0.1993750, 119.3544464,-58.10078430, 12724.12,4,  18056.68,0,21.337517,21.997517
2165675,62772.19141,0,102.3011475,57449.672,57449.887,47.94023895, 0.4865830, 1.3469030,-49.86016083, 1.0655150, 126.2810440,-57.72675705, 17983.42,0,  17983.42,0,21.337046,21.997046
2166623,62773.22656,0,117.9214096,57449.672,57449.891,60.38018417, 0.9769750, 1.1503210,-45.27191544, 4.7597742, 131.5494537,-54.83950806, 18557.03,0,  18557.03,0,21.466516,22.126516
2167130,62774.18750,0, 28.7840233,57449.672,57449.801,49.04066086, 0.7829490, 1.3242010,-31.88934135,10.6017027, 133.5053558,-56.94713593, 10739.56,3,  18364.65,0,21.350645,22.010647
2168003,62775.18359,0,112.1304092,57449.672,57449.828,48.81050491, 0.4782750, 1.3288450,-20.64097595,18.7881107, 132.4177704,-56.52692795, 12356.66,4,  17535.22,0,21.347837,22.007837
2169339,62777.19531,2,104.9494171,57449.672,57450.062,54.23653030, 0.4613250, 1.2323850, -2.13008523,39.7546043, 121.6442108,-55.67470932, 31159.96,3,  53283.53,0,21.067747,21.020512
2169349,62777.20312,1,104.9494171,57449.672,57449.988,55.95373917, 0.4613250, 1.2068779, -3.60774326,39.8169212, 121.6067963,-55.46787262, 26284.33,3,  44946.21,0,21.129665,21.245584
2169369,62777.21094,3,104.9494171,57449.672,57450.043,58.96915817, 0.4613250, 1.1670130, -6.16491127,39.9262009, 121.5395355,-54.85795975, 30740.51,3,  52566.27,0,21.239590,19.879589
2169395,62777.22266,4,104.9494171,57449.672,57450.254,62.76861572, 0.4613250, 1.1246520, -9.31554890,40.0636978, 121.4518127,-53.66700745, 46211.30,4,  65578.03,0,21.381269,19.231270
2169415,62777.23438,5,104.9494171,57449.672,57450.566,65.79268646, 0.4613250, 1.0964119,-11.76288033,40.1730576, 121.3796768,-52.41096878, 72423.43,4, 102775.43,0,21.497616,17.299999
2171023,62780.18750,2, 75.7277756,57449.672,57453.188,53.70998001, 0.5251980, 1.2406501, 30.69902229,72.5210724,  95.5074234,-54.63089371,271932.00,4, 385896.22,0,20.164387,20.244442
2179026,62791.17578,2,127.5830917,57449.672,57454.125,59.90984344, 0.7252840, 1.1557540,  5.46109009,71.7529678,  59.9513817,-50.37261581,346594.91,3, 592677.30,0,20.323177,20.401184
2179036,62791.18359,1,127.5830917,57449.672,57455.215,61.63289642, 0.7252840, 1.1364670,  6.90385485,71.7060013,  59.9877663,-50.48199463,429829.00,3, 934311.50,1,20.314976,20.265387
2179056,62791.19141,3,127.5830917,57449.672,57451.910,64.65616608, 0.7252840, 1.1064960,  9.39524746,71.6236038,  60.0502167,-50.45019531,174134.47,4, 247112.63,0,20.296171,19.465914
2179082,62791.20312,4,127.5830917,57449.672,57450.980,68.46020508, 0.7252840, 1.0750819, 12.45306587,71.5198669,  60.1262474,-50.00809860, 95590.74,3, 163460.17,0,20.271835,18.663994
2179102,62791.21484,5,127.5830917,57449.672,57451.445,71.48198700, 0.7252840, 1.0546050, 14.81697464,71.4373016,  60.1846313,-49.34598923,152258.19,0, 152258.19,0,20.254850,17.299999
2181315,62794.16797,2,140.9739075,57449.672,57450.078,59.40386200, 0.3086020, 1.1617450,-22.24302292,43.9271507,  82.0152969,-48.90286636, 32440.62,3,  55473.46,0,21.458202,21.178204
2181325,62794.17188,1,140.9739075,57449.672,57449.992,61.12651825, 0.3086020, 1.1419610,-20.58734703,43.8733063,  82.0709915,-49.16121292, 26508.10,3,  45328.85,0,21.472672,21.882671
2181345,62794.18359,3,140.9739075,57449.672,57450.098,64.14938354, 0.3086020, 1.1111950,-17.69030190,43.7789154,  82.1670151,-49.39939117, 36296.69,4,  51508.30,0,21.495834,20.135836
2181371,62794.19531,4,140.9739075,57449.672,57450.648,67.95342255, 0.3086020, 1.0788910,-14.05918121,43.6601944,  82.2846451,-49.30536652, 79483.75,0,  79483.75,0,21.521070,19.371071
2181391,62794.20312,5,140.9739075,57449.672,57450.469,70.97595215, 0.3086020, 1.0577750,-11.18482399,43.5658035,  82.3756332,-48.91953659, 61742.21,3, 105579.18,0,21.505873,17.299999
2183649,62797.32812,2,256.7109375,57449.672,57450.180,67.93182373, 0.5271240, 1.0790560,  3.19624496,15.1527081, 109.2828217,-26.24135208, 41853.97,4,  59394.58,0,21.434019,21.229782
2183669,62797.33594,1,256.7304688,57449.672,57450.133,64.83509827, 0.5271240, 1.1048670,  6.13248205,15.0774660, 109.3621750,-23.60981369, 36534.49,3,  62473.98,0,21.408821,21.726681
2183679,62797.34375,3,256.6459045,57449.672,57450.199,63.11027145, 0.5271240, 1.1212310,  7.80454445,15.0346050, 109.4062881,-22.11387825, 37466.41,3,  64067.56,0,21.392731,20.191429
2183699,62797.35156,4,256.3730469,57449.672,57450.508,60.08848953, 0.5271240, 1.1536760, 10.72926521,14.9595652, 109.4815750,-19.44498444, 67690.03,4,  96058.31,0,21.361982,19.344955
2183725,62797.36328,5,255.8557892,57449.672,57451.371,56.29419327, 0.5271240, 1.2020730, 14.39195538,14.8653669, 109.5726242,-16.01382637,137164.58,0, 137164.58,0,17.273544,17.000000
2184129,62798.16797,0, 47.6337624,57449.672,57449.824,62.87031555, 0.9888520, 1.1236269,-47.92436600, 9.1606989, 115.9791489,-47.53951263, 12067.10,4,  17124.31,0,21.486376,22.146376
2184834,62799.12109,0,114.8882904,57449.672,57449.828,48.97711945, 0.6299350, 1.3254780,-52.91414261, 3.9429519, 123.0341492,-41.96194077, 12299.47,4,  17454.07,0,21.349873,22.009872
2185630,62800.11328,0,131.2333374,57449.672,57449.809,48.22763443, 0.3637830, 1.3408509,-45.94760513, 0.7360310, 129.1616516,-40.80714417, 10730.43,3,  18349.04,0,21.340639,22.000641
